time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gear,gear_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594648.893198,1867212.584907,1867212.584672,117.397591,0x1D0,0.0,197.090,4,196.679,0,196.850,1,196.748,298.0,197.241,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594648.893439,1867212.585147,1867212.584686,117.397831,0x1EA,0.0,197.329,4,196.919,0,197.090,1,196.987,298.0,197.481,0.0,0.240,0.0,0.240,0.0,0.240,0.0,0.240
1778594648.893503,1867212.585211,1867212.584687,117.397896,0x1AC,0.0,197.394,4,196.984,0,197.155,1,197.052,298.0,197.546,0.0,0.305,0.0,0.305,0.0,0.305,0.0,0.305
1778594648.893533,1867212.585241,1867212.584689,117.397925,0x255,0.0,197.423,4,197.013,0,197.184,1,197.081,298.0,197.575,0.0,0.334,0.0,0.334,0.0,0.334,0.0,0.334
1778594648.893600,1867212.585308,1867212.584691,117.397992,0x156,0.0,197.491,4,197.080,0,197.251,1,197.149,247.3,0.000,0.0,0.401,0.0,0.401,0.0,0.401,0.0,0.401
1778594648.893651,1867212.585359,1867212.584693,117.398043,0x1A6,0.0,197.542,4,197.131,0,197.302,1,197.200,247.3,0.051,0.0,0.452,0.0,0.452,0.0,0.452,0.0,0.452
1778594648.893679,1867212.585387,1867212.584695,117.398071,0x130,0.0,197.569,4,197.159,0,0.000,1,197.228,247.3,0.079,0.0,0.480,0.0,0.480,0.0,0.480,0.0,0.480
1778594648.893731,1867212.585439,1867212.584697,117.398123,0x158,0.0,197.622,4,197.212,0,0.053,1,197.280,247.3,0.131,0.0,0.532,0.0,0.532,0.0,0.532,0.0,0.532
1778594648.893786,1867212.585494,1867212.584699,117.398179,0x17C,0.0,197.677,4,197.267,0,0.108,1,0.000,247.3,0.186,0.0,0.588,0.0,0.588,0.0,0.588,0.0,0.588
1778594648.893859,1867212.585567,1867212.584700,117.398251,0x191,0.0,197.750,4,0.000,0,0.181,1,0.073,247.3,0.259,0.0,0.661,0.0,0.661,0.0,0.661,0.0,0.661
1778594648.893935,1867212.585643,1867212.584702,117.398327,0x1DC,0.0,197.826,4,0.076,0,0.256,1,0.149,247.3,0.335,0.0,0.736,0.0,0.736,0.0,0.736,0.0,0.736
1778594648.893960,1867212.585669,1867212.584704,117.398353,0x1ED,0.0,197.851,4,0.101,0,0.282,1,0.174,247.3,0.361,0.0,0.762,0.0,0.762,0.0,0.762,0.0,0.762
1778594648.893987,1867212.585695,1867212.584706,117.398379,0x91,0.0,197.878,4,0.127,0,0.308,1,0.200,247.3,0.387,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788
1778594648.894028,1867212.585736,1867212.584707,117.398421,0x1FB,0.0,197.919,4,0.169,0,0.350,1,0.242,247.3,0.428,0.0,0.830,0.0,0.830,0.0,0.830,0.0,0.830
1778594648.894053,1867212.585761,1867212.584708,117.398445,0x555,0.0,197.944,4,0.194,0,0.374,1,0.267,247.3,0.453,0.0,0.854,0.0,0.854,0.0,0.854,0.0,0.854
1778594648.894133,1867212.585841,1867212.584719,117.398525,0x1A4,0.0,198.024,4,0.274,0,0.455,1,0.347,247.3,0.533,0.0,0.934,0.0,0.934,0.0,0.934,0.0,0.934
1778594648.894191,1867212.585899,1867212.584721,117.398583,0x1AB,0.0,198.082,4,0.332,0,0.513,1,0.405,247.3,0.591,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992
1778594648.894247,1867212.585955,1867212.584723,117.398639,0x1B0,0.0,198.138,4,0.388,0,0.568,1,0.461,247.3,0.647,0.0,1.048,0.0,1.048,0.0,1.048,0.0,1.048
1778594648.894327,1867212.586035,1867212.584729,117.398719,0x39,0.0,198.218,4,0.468,0,0.648,1,0.540,247.3,0.727,0.0,1.128,0.0,1.128,0.0,1.128,0.0,1.128
1778594648.894369,1867212.586077,1867212.584733,117.398761,0x221,0.0,198.260,4,0.510,0,0.691,1,0.583,247.3,0.769,0.0,1.170,0.0,1.170,0.0,1.170,0.0,1.170
1778594648.894395,1867212.586103,1867212.584735,117.398788,0x294,0.0,198.286,4,0.536,0,0.717,1,0.609,247.3,0.795,0.0,1.197,0.0,1.197,0.0,1.197,0.0,1.197
1778594648.894419,1867212.586128,1867212.584737,117.398812,0x295,0.0,198.311,4,0.560,0,0.741,1,0.633,247.3,0.820,0.0,1.221,0.0,1.221,0.0,1.221,0.0,1.221
1778594648.894492,1867212.586200,1867212.584748,117.398885,0x309,0.0,0.000,4,0.633,0,0.814,1,0.706,247.3,0.892,0.0,1.294,0.0,1.294,0.0,1.294,0.0,1.294
1778594648.894552,1867212.586260,1867212.584750,117.398944,0x372,0.0,0.060,4,0.693,0,0.873,1,0.766,247.3,0.952,0.0,1.353,0.0,1.353,0.0,1.353,0.0,1.353
1778594648.894578,1867212.586285,1867212.584751,117.398970,0x374,0.0,0.085,4,0.718,0,0.899,1,0.791,247.3,0.977,0.0,1.379,0.0,1.379,0.0,1.379,0.0,1.379
1778594648.894637,1867212.586345,1867212.584753,117.399029,0x37B,0.0,0.145,4,0.778,0,0.958,1,0.851,247.3,1.037,0.0,1.438,0.0,1.438,0.0,1.438,0.0,1.438
1778594648.894688,1867212.586396,1867212.584755,117.399081,0x396,0.0,0.196,4,0.829,0,1.010,1,0.902,247.3,1.088,0.0,1.490,0.0,1.490,0.0,1.490,0.0,1.490
1778594648.894715,1867212.586423,1867212.584756,117.399107,0x428,0.0,0.223,4,0.856,0,1.036,1,0.929,247.3,1.115,0.0,1.516,0.0,1.516,0.0,1.516,0.0,1.516
1778594648.894741,1867212.586449,1867212.584757,117.399133,0x510,0.0,0.248,4,0.882,0,1.062,1,0.954,247.3,1.141,0.0,1.542,0.0,1.542,0.0,1.542,0.0,1.542
1778594648.894957,1867212.586665,1867212.584795,117.399349,0x320,0.0,0.464,4,1.098,0,1.278,1,1.170,247.3,1.357,0.0,1.758,0.0,1.758,0.0,1.758,0.0,1.758
1778594648.894984,1867212.586692,1867212.584796,117.399376,0x324,0.0,0.492,4,1.125,0,1.305,1,1.198,247.3,1.384,0.0,1.785,0.0,1.785,0.0,1.785,0.0,1.785
1778594648.895041,1867212.586749,1867212.584797,117.399434,0x328,0.0,0.549,4,1.182,0,1.363,1,1.255,247.3,1.441,0.0,1.843,0.0,1.843,0.0,1.843,0.0,1.843
1778594648.895067,1867212.586775,1867212.584799,117.399459,0x400,0.0,0.575,4,1.208,0,1.388,1,1.281,247.3,1.467,0.0,1.868,0.0,1.868,0.0,1.868,0.0,1.868
1778594648.895091,1867212.586799,1867212.584801,117.399484,0x403,0.0,0.599,4,1.232,0,1.413,1,1.305,247.3,1.491,0.0,1.893,0.0,1.893,0.0,1.893,0.0,1.893
1778594648.895117,1867212.586825,1867212.584802,117.399509,0x40C,0.0,0.624,4,1.258,0,1.438,1,1.331,247.3,1.517,0.0,1.918,0.0,1.918,0.0,1.918,0.0,1.918
1778594648.895144,1867212.586851,1867212.584803,117.399536,0x40F,0.0,0.651,4,1.284,0,1.465,1,1.357,247.3,1.543,0.0,1.945,0.0,1.945,0.0,1.945,0.0,1.945
1778594648.895169,1867212.586877,1867212.584805,117.399561,0x454,0.0,0.677,4,1.310,0,1.491,1,1.383,247.3,1.569,0.0,1.970,0.0,1.970,0.0,1.970,0.0,1.970
1778594648.895195,1867212.586903,1867212.584806,117.399587,0x465,0.0,0.703,4,1.336,0,1.516,1,1.409,247.3,1.595,0.0,1.996,0.0,1.996,0.0,1.996,0.0,1.996
1778594649.075310,1867212.767019,1867212.766794,117.579703,0x91,0.0,180.818,4,181.451,0,181.632,1,181.524,247.3,181.711,0.0,182.112,0.0,182.112,0.0,182.112,0.0,182.112
1778594649.075402,1867212.767110,1867212.766807,117.579794,0x1A4,0.0,180.909,4,181.542,0,181.723,1,181.615,247.3,181.802,0.0,182.203,0.0,182.203,0.0,182.203,0.0,182.203
1778594649.075467,1867212.767175,1867212.766811,117.579860,0x1AB,0.0,180.975,4,181.608,0,181.789,1,181.681,247.3,181.867,0.0,182.269,0.0,182.269,0.0,182.269,0.0,182.269
1778594649.075523,1867212.767231,1867212.766814,117.579915,0x1B0,0.0,181.031,4,181.664,0,181.844,1,181.737,247.3,181.923,0.0,182.324,0.0,182.324,0.0,182.324,0.0,182.324
1778594649.075579,1867212.767287,1867212.766816,117.579972,0x1D0,0.0,181.087,4,181.720,0,181.901,1,181.793,247.3,181.979,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594649.075646,1867212.767354,1867212.766818,117.580039,0x1EA,0.0,181.154,4,181.787,0,181.968,1,181.860,247.3,182.046,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.067
1778594649.075724,1867212.767432,1867212.766820,117.580117,0x1AC,0.0,181.232,4,181.865,0,182.046,1,181.938,247.3,182.124,0.0,0.145,0.0,0.145,0.0,0.145,0.0,0.145
1778594649.075754,1867212.767462,1867212.766823,117.580146,0x255,0.0,181.261,4,181.895,0,182.075,1,181.967,247.3,182.154,0.0,0.174,0.0,0.174,0.0,0.174,0.0,0.174
1778594649.075818,1867212.767526,1867212.766825,117.580211,0x156,0.0,181.326,4,181.959,0,182.140,1,182.032,193.5,0.000,0.0,0.239,0.0,0.239,0.0,0.239,0.0,0.239
1778594649.075867,1867212.767575,1867212.766828,117.580259,0x130,0.0,181.375,4,182.008,0,0.000,1,182.081,193.5,0.049,0.0,0.288,0.0,0.288,0.0,0.288,0.0,0.288
1778594649.075917,1867212.767625,1867212.766830,117.580309,0x158,0.0,181.425,4,182.058,0,0.050,1,182.131,193.5,0.099,0.0,0.338,0.0,0.338,0.0,0.338,0.0,0.338
1778594649.075970,1867212.767678,1867212.766832,117.580363,0x17C,0.0,181.478,4,182.111,0,0.103,1,0.000,193.5,0.152,0.0,0.391,0.0,0.391,0.0,0.391,0.0,0.391
1778594649.076042,1867212.767750,1867212.766834,117.580434,0x191,0.0,181.549,4,0.000,0,0.175,1,0.071,193.5,0.223,0.0,0.462,0.0,0.462,0.0,0.462,0.0,0.462
1778594649.076117,1867212.767825,1867212.766836,117.580509,0x1A6,0.0,181.624,4,0.075,0,0.250,1,0.146,193.5,0.299,0.0,0.537,0.0,0.537,0.0,0.537,0.0,0.537
1778594649.076144,1867212.767852,1867212.766837,117.580536,0x1DC,0.0,181.651,4,0.102,0,0.277,1,0.173,193.5,0.325,0.0,0.564,0.0,0.564,0.0,0.564,0.0,0.564
1778594649.076167,1867212.767876,1867212.766839,117.580560,0x1ED,0.0,181.675,4,0.126,0,0.301,1,0.197,193.5,0.349,0.0,0.588,0.0,0.588,0.0,0.588,0.0,0.588
1778594649.076205,1867212.767913,1867212.766841,117.580597,0x45B,0.0,181.713,4,0.163,0,0.338,1,0.235,193.5,0.387,0.0,0.625,0.0,0.625,0.0,0.625,0.0,0.625
1778594649.076227,1867212.767936,1867212.766843,117.580620,0x1FB,0.0,181.735,4,0.186,0,0.360,1,0.257,193.5,0.409,0.0,0.648,0.0,0.648,0.0,0.648,0.0,0.648
1778594649.076349,1867212.768057,1867212.766862,117.580741,0x406,0.0,181.856,4,0.307,0,0.482,1,0.378,193.5,0.531,0.0,0.769,0.0,0.769,0.0,0.769,0.0,0.769
1778594649.076373,1867212.768081,1867212.766864,117.580765,0x39,0.0,181.881,4,0.331,0,0.506,1,0.403,193.5,0.555,0.0,0.794,0.0,0.794,0.0,0.794,0.0,0.794
1778594649.076464,1867212.768172,1867212.766877,117.580856,0x294,0.0,181.971,4,0.422,0,0.597,1,0.493,193.5,0.645,0.0,0.884,0.0,0.884,0.0,0.884,0.0,0.884
1778594649.076489,1867212.768197,1867212.766878,117.580881,0x221,0.0,181.997,4,0.447,0,0.622,1,0.519,193.5,0.671,0.0,0.910,0.0,0.910,0.0,0.910,0.0,0.910
1778594649.076513,1867212.768221,1867212.766880,117.580905,0x295,0.0,182.020,4,0.471,0,0.646,1,0.542,193.5,0.695,0.0,0.933,0.0,0.933,0.0,0.933,0.0,0.933
1778594649.076538,1867212.768246,1867212.766881,117.580931,0x309,0.0,0.000,4,0.497,0,0.671,1,0.568,193.5,0.720,0.0,0.959,0.0,0.959,0.0,0.959,0.0,0.959
1778594649.076610,1867212.768318,1867212.766884,117.581002,0x372,0.0,0.072,4,0.568,0,0.743,1,0.640,193.5,0.792,0.0,1.031,0.0,1.031,0.0,1.031,0.0,1.031
1778594649.076638,1867212.768346,1867212.766885,117.581030,0x374,0.0,0.100,4,0.596,0,0.771,1,0.668,193.5,0.820,0.0,1.059,0.0,1.059,0.0,1.059,0.0,1.059
1778594649.076702,1867212.768410,1867212.766887,117.581094,0x37B,0.0,0.164,4,0.660,0,0.835,1,0.732,193.5,0.884,0.0,1.123,0.0,1.123,0.0,1.123,0.0,1.123
1778594649.076758,1867212.768466,1867212.766889,117.581150,0x396,0.0,0.220,4,0.716,0,0.891,1,0.787,193.5,0.940,0.0,1.178,0.0,1.178,0.0,1.178,0.0,1.178
1778594649.076966,1867212.768675,1867212.766923,117.581359,0x320,0.0,0.428,4,0.925,0,1.100,1,0.996,193.5,1.148,0.0,1.387,0.0,1.387,0.0,1.387,0.0,1.387
1778594649.076994,1867212.768702,1867212.766924,117.581386,0x324,0.0,0.456,4,0.952,0,1.127,1,1.024,193.5,1.176,0.0,1.415,0.0,1.415,0.0,1.415,0.0,1.415
1778594649.077051,1867212.768760,1867212.766926,117.581444,0x328,0.0,0.513,4,1.010,0,1.185,1,1.081,193.5,1.233,0.0,1.472,0.0,1.472,0.0,1.472,0.0,1.472
1778594649.262428,1867212.954136,1867212.953884,117.766821,0x1AB,0.0,185.890,4,186.387,0,186.561,1,186.458,193.5,186.610,0.0,186.849,0.0,186.849,0.0,186.849,0.0,186.849
1778594649.262534,1867212.954243,1867212.953902,117.766927,0x1B0,0.0,185.996,4,186.493,0,186.668,1,186.564,193.5,186.716,0.0,186.955,0.0,186.955,0.0,186.955,0.0,186.955
1778594649.262594,1867212.954303,1867212.953906,117.766987,0x1D0,0.0,186.056,4,186.553,0,186.728,1,186.624,193.5,186.776,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594649.262648,1867212.954356,1867212.953909,117.767040,0x1EA,0.0,186.110,4,186.606,0,186.781,1,186.678,193.5,186.830,0.0,0.053,0.0,0.053,0.0,0.053,0.0,0.053
1778594649.262696,1867212.954404,1867212.953910,117.767088,0x1AC,0.0,186.158,4,186.654,0,186.829,1,186.726,193.5,186.878,0.0,0.101,0.0,0.101,0.0,0.101,0.0,0.101
1778594649.262722,1867212.954431,1867212.953913,117.767115,0x39,0.0,186.184,4,186.681,0,186.855,1,186.752,193.5,186.904,0.0,0.128,0.0,0.128,0.0,0.128,0.0,0.128
1778594649.262749,1867212.954457,1867212.953915,117.767141,0x156,0.0,186.211,4,186.707,0,186.882,1,186.779,160.5,0.000,0.0,0.154,0.0,0.154,0.0,0.154,0.0,0.154
1778594649.262797,1867212.954505,1867212.953918,117.767189,0x130,0.0,186.258,4,186.755,0,0.000,1,186.826,160.5,0.048,0.0,0.202,0.0,0.202,0.0,0.202,0.0,0.202
1778594649.262847,1867212.954555,1867212.953921,117.767239,0x158,0.0,186.309,4,186.805,0,0.050,1,186.877,160.5,0.098,0.0,0.252,0.0,0.252,0.0,0.252,0.0,0.252
1778594649.262905,1867212.954613,1867212.953924,117.767297,0x17C,0.0,186.366,4,186.863,0,0.108,1,0.000,160.5,0.156,0.0,0.310,0.0,0.310,0.0,0.310,0.0,0.310
1778594649.262978,1867212.954686,1867212.953926,117.767370,0x191,0.0,186.440,4,0.000,0,0.181,1,0.073,160.5,0.229,0.0,0.383,0.0,0.383,0.0,0.383,0.0,0.383
1778594649.263065,1867212.954774,1867212.953928,117.767458,0x1DC,0.0,186.527,4,0.087,0,0.269,1,0.161,160.5,0.316,0.0,0.471,0.0,0.471,0.0,0.471,0.0,0.471
1778594649.263093,1867212.954801,1867212.953931,117.767486,0x1A6,0.0,186.555,4,0.115,0,0.297,1,0.189,160.5,0.344,0.0,0.499,0.0,0.499,0.0,0.499,0.0,0.499
1778594649.263118,1867212.954826,1867212.953933,117.767511,0x1ED,0.0,186.580,4,0.140,0,0.322,1,0.214,160.5,0.369,0.0,0.524,0.0,0.524,0.0,0.524,0.0,0.524
1778594649.263144,1867212.954851,1867212.953935,117.767536,0x294,0.0,186.605,4,0.165,0,0.347,1,0.239,160.5,0.394,0.0,0.549,0.0,0.549,0.0,0.549,0.0,0.549
1778594649.263169,1867212.954877,1867212.953936,117.767561,0x221,0.0,186.630,4,0.191,0,0.372,1,0.264,160.5,0.420,0.0,0.574,0.0,0.574,0.0,0.574,0.0,0.574
1778594649.263192,1867212.954900,1867212.953938,117.767585,0x295,0.0,186.654,4,0.214,0,0.396,1,0.288,160.5,0.443,0.0,0.598,0.0,0.598,0.0,0.598,0.0,0.598
1778594649.263218,1867212.954926,1867212.953939,117.767611,0x91,0.0,186.680,4,0.240,0,0.422,1,0.314,160.5,0.469,0.0,0.624,0.0,0.624,0.0,0.624,0.0,0.624
1778594649.263259,1867212.954968,1867212.953941,117.767652,0x1FB,0.0,186.721,4,0.282,0,0.463,1,0.355,160.5,0.511,0.0,0.665,0.0,0.665,0.0,0.665,0.0,0.665
1778594649.263285,1867212.954993,1867212.953942,117.767677,0x305,0.0,186.746,4,0.307,0,0.488,1,0.380,160.5,0.536,0.0,0.690,0.0,0.690,0.0,0.690,0.0,0.690
1778594649.263403,1867212.955112,1867212.953953,117.767796,0x1A4,0.0,186.865,4,0.426,0,0.607,1,0.499,160.5,0.654,0.0,0.809,0.0,0.809,0.0,0.809,0.0,0.809
1778594649.263507,1867212.955215,1867212.953962,117.767899,0x255,0.0,186.969,4,0.529,0,0.710,1,0.602,160.5,0.758,0.0,0.912,0.0,0.912,0.0,0.912,0.0,0.912
1778594649.263836,1867212.955545,1867212.954021,117.768229,0x309,0.0,0.000,4,0.859,0,1.040,1,0.932,160.5,1.088,0.0,1.242,0.0,1.242,0.0,1.242,0.0,1.242
1778594649.263895,1867212.955603,1867212.954022,117.768287,0x372,0.0,0.058,4,0.917,0,1.098,1,0.990,160.5,1.146,0.0,1.300,0.0,1.300,0.0,1.300,0.0,1.300
1778594649.263920,1867212.955628,1867212.954023,117.768313,0x374,0.0,0.084,4,0.942,0,1.124,1,1.016,160.5,1.171,0.0,1.326,0.0,1.326,0.0,1.326,0.0,1.326
1778594649.263981,1867212.955689,1867212.954025,117.768373,0x37B,0.0,0.144,4,1.003,0,1.184,1,1.076,160.5,1.232,0.0,1.386,0.0,1.386,0.0,1.386,0.0,1.386
1778594649.264036,1867212.955745,1867212.954026,117.768429,0x396,0.0,0.200,4,1.059,0,1.240,1,1.132,160.5,1.287,0.0,1.442,0.0,1.442,0.0,1.442,0.0,1.442
1778594649.264287,1867212.955996,1867212.954058,117.768680,0x320,0.0,0.451,4,1.310,0,1.491,1,1.383,160.5,1.538,0.0,1.693,0.0,1.693,0.0,1.693,0.0,1.693
1778594649.264338,1867212.956046,1867212.954060,117.768731,0x324,0.0,0.502,4,1.360,0,1.542,1,1.434,160.5,1.589,0.0,1.744,0.0,1.744,0.0,1.744,0.0,1.744
1778594649.264406,1867212.956115,1867212.954061,117.768799,0x328,0.0,0.570,4,1.428,0,1.610,1,1.502,160.5,1.657,0.0,1.812,0.0,1.812,0.0,1.812,0.0,1.812
1778594649.264523,1867212.956231,1867212.954075,117.768915,0x551,0.0,0.686,4,1.545,0,1.726,1,1.618,160.5,1.774,0.0,1.928,0.0,1.928,0.0,1.928,0.0,1.928
1778594649.446138,1867213.137847,1867213.137473,117.950531,0x1ED,0.0,182.302,4,183.161,0,183.342,1,183.234,160.5,183.390,0.0,183.544,0.0,183.544,0.0,183.544,0.0,183.544
1778594649.446213,1867213.137922,1867213.137496,117.950606,0x1A6,0.0,182.377,4,183.236,0,183.417,1,183.309,160.5,183.465,0.0,183.619,0.0,183.619,0.0,183.619,0.0,183.619
1778594649.446246,1867213.137954,1867213.137500,117.950639,0x91,0.0,182.410,4,183.268,0,183.450,1,183.342,160.5,183.497,0.0,183.652,0.0,183.652,0.0,183.652,0.0,183.652
1778594649.446319,1867213.138027,1867213.137505,117.950711,0x1FB,0.0,182.482,4,183.341,0,183.522,1,183.414,160.5,183.570,0.0,183.724,0.0,183.724,0.0,183.724,0.0,183.724
1778594649.446346,1867213.138054,1867213.137508,117.950738,0x156,0.0,182.509,4,183.368,0,183.549,1,183.441,146.70000000000002,0.000,0.0,183.751,0.0,183.751,0.0,183.751,0.0,183.751
1778594649.446419,1867213.138127,1867213.137511,117.950811,0x130,0.0,182.582,4,183.441,0,0.000,1,183.514,146.70000000000002,0.073,0.0,183.824,0.0,183.824,0.0,183.824,0.0,183.824
1778594649.446492,1867213.138200,1867213.137514,117.950885,0x158,0.0,182.656,4,183.514,0,0.073,1,183.588,146.70000000000002,0.146,0.0,183.898,0.0,183.898,0.0,183.898,0.0,183.898
1778594649.446555,1867213.138263,1867213.137518,117.950947,0x17C,0.0,182.718,4,183.577,0,0.136,1,0.000,146.70000000000002,0.209,0.0,183.960,0.0,183.960,0.0,183.960,0.0,183.960
1778594649.446631,1867213.138339,1867213.137521,117.951023,0x191,0.0,182.794,4,0.000,0,0.212,1,0.076,146.70000000000002,0.285,0.0,184.036,0.0,184.036,0.0,184.036,0.0,184.036
1778594649.446723,1867213.138431,1867213.137528,117.951116,0x1A4,0.0,182.887,4,0.092,0,0.305,1,0.168,146.70000000000002,0.377,0.0,184.129,0.0,184.129,0.0,184.129,0.0,184.129
1778594649.446795,1867213.138504,1867213.137531,117.951188,0x1AB,0.0,182.959,4,0.164,0,0.377,1,0.241,146.70000000000002,0.449,0.0,184.201,0.0,184.201,0.0,184.201,0.0,184.201
1778594649.446855,1867213.138563,1867213.137534,117.951247,0x1B0,0.0,183.018,4,0.224,0,0.436,1,0.300,146.70000000000002,0.509,0.0,184.260,0.0,184.260,0.0,184.260,0.0,184.260
1778594649.446906,1867213.138615,1867213.137537,117.951299,0x1D0,0.0,183.070,4,0.276,0,0.488,1,0.352,146.70000000000002,0.560,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594649.446970,1867213.138678,1867213.137541,117.951362,0x1EA,0.0,183.133,4,0.339,0,0.551,1,0.415,146.70000000000002,0.624,0.0,0.063,0.0,0.063,0.0,0.063,0.0,0.063
1778594649.447016,1867213.138724,1867213.137544,117.951408,0x1AC,0.0,183.179,4,0.385,0,0.597,1,0.461,146.70000000000002,0.669,0.0,0.109,0.0,0.109,0.0,0.109,0.0,0.109
1778594649.447041,1867213.138749,1867213.137547,117.951434,0x39,0.0,183.205,4,0.410,0,0.622,1,0.486,146.70000000000002,0.695,0.0,0.135,0.0,0.135,0.0,0.135,0.0,0.135
1778594649.447121,1867213.138830,1867213.137566,117.951514,0x1DC,0.0,183.285,4,0.491,0,0.703,1,0.567,146.70000000000002,0.776,0.0,0.215,0.0,0.215,0.0,0.215,0.0,0.215
1778594649.447166,1867213.138874,1867213.137575,117.951558,0x221,0.0,183.329,4,0.535,0,0.747,1,0.611,146.70000000000002,0.820,0.0,0.259,0.0,0.259,0.0,0.259,0.0,0.259
1778594649.447198,1867213.138906,1867213.137578,117.951590,0x294,0.0,183.361,4,0.567,0,0.779,1,0.643,146.70000000000002,0.852,0.0,0.291,0.0,0.291,0.0,0.291,0.0,0.291
1778594649.447223,1867213.138931,1867213.137581,117.951616,0x295,0.0,183.387,4,0.592,0,0.804,1,0.668,146.70000000000002,0.877,0.0,0.317,0.0,0.317,0.0,0.317,0.0,0.317
1778594649.447265,1867213.138973,1867213.137591,117.951657,0x305,0.0,183.428,4,0.634,0,0.846,1,0.710,146.70000000000002,0.919,0.0,0.358,0.0,0.358,0.0,0.358,0.0,0.358
1778594649.447473,1867213.139181,1867213.137649,117.951865,0x255,0.0,183.637,4,0.842,0,1.054,1,0.918,146.70000000000002,1.127,0.0,0.567,0.0,0.567,0.0,0.567,0.0,0.567
1778594649.447860,1867213.139568,1867213.137727,117.952252,0x309,0.0,0.000,4,1.229,0,1.441,1,1.305,146.70000000000002,1.514,0.0,0.954,0.0,0.954,0.0,0.954,0.0,0.954
1778594649.447934,1867213.139643,1867213.137731,117.952327,0x374,0.0,0.074,4,1.304,0,1.516,1,1.380,146.70000000000002,1.588,0.0,1.028,0.0,1.028,0.0,1.028,0.0,1.028
1778594649.447996,1867213.139704,1867213.137733,117.952388,0x372,0.0,0.136,4,1.365,0,1.577,1,1.441,146.70000000000002,1.650,0.0,1.089,0.0,1.089,0.0,1.089,0.0,1.089
1778594649.448022,1867213.139730,1867213.137735,117.952414,0x37B,0.0,0.162,4,1.391,0,1.603,1,1.467,146.70000000000002,1.676,0.0,1.115,0.0,1.115,0.0,1.115,0.0,1.115
1778594649.448074,1867213.139782,1867213.137736,117.952466,0x396,0.0,0.214,4,1.443,0,1.655,1,1.519,146.70000000000002,1.728,0.0,1.167,0.0,1.167,0.0,1.167,0.0,1.167
1778594649.448117,1867213.139826,1867213.137740,117.952510,0x428,0.0,0.257,4,1.487,0,1.699,1,1.563,146.70000000000002,1.771,0.0,1.211,0.0,1.211,0.0,1.211,0.0,1.211
1778594649.448350,1867213.140058,1867213.137773,117.952742,0x320,0.0,0.490,4,1.719,0,1.931,1,1.795,146.70000000000002,2.004,0.0,1.443,0.0,1.443,0.0,1.443,0.0,1.443
1778594649.624968,1867213.316677,1867213.316442,118.129361,0x156,0.0,177.109,4,178.338,0,178.550,1,178.414,125.0,0.000,0.0,178.062,0.0,178.062,0.0,178.062,0.0,178.062
1778594649.625071,1867213.316779,1867213.316459,118.129463,0x130,0.0,177.210,4,178.440,0,0.000,1,178.516,125.0,0.102,0.0,178.164,0.0,178.164,0.0,178.164,0.0,178.164
1778594649.625128,1867213.316836,1867213.316461,118.129520,0x158,0.0,177.268,4,178.497,0,0.057,1,178.573,125.0,0.159,0.0,178.222,0.0,178.222,0.0,178.222,0.0,178.222
1778594649.625188,1867213.316896,1867213.316463,118.129581,0x17C,0.0,177.328,4,178.557,0,0.118,1,0.000,125.0,0.219,0.0,178.282,0.0,178.282,0.0,178.282,0.0,178.282
1778594649.625262,1867213.316970,1867213.316464,118.129655,0x191,0.0,177.402,4,0.000,0,0.192,1,0.074,125.0,0.294,0.0,178.356,0.0,178.356,0.0,178.356,0.0,178.356
1778594649.625349,1867213.317057,1867213.316466,118.129741,0x91,0.0,177.489,4,0.087,0,0.278,1,0.161,125.0,0.380,0.0,178.442,0.0,178.442,0.0,178.442,0.0,178.442
1778594649.625396,1867213.317104,1867213.316468,118.129788,0x1A4,0.0,177.536,4,0.134,0,0.325,1,0.208,125.0,0.427,0.0,178.489,0.0,178.489,0.0,178.489,0.0,178.489
1778594649.625456,1867213.317165,1867213.316470,118.129849,0x1AB,0.0,177.596,4,0.194,0,0.386,1,0.268,125.0,0.488,0.0,178.550,0.0,178.550,0.0,178.550,0.0,178.550
1778594649.625510,1867213.317218,1867213.316471,118.129902,0x1B0,0.0,177.650,4,0.248,0,0.439,1,0.322,125.0,0.541,0.0,178.604,0.0,178.604,0.0,178.604,0.0,178.604
1778594649.625562,1867213.317270,1867213.316473,118.129955,0x1D0,0.0,177.702,4,0.300,0,0.492,1,0.374,125.0,0.593,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594649.625613,1867213.317322,1867213.316474,118.130006,0x1EA,0.0,177.753,4,0.351,0,0.543,1,0.425,125.0,0.645,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.051
