time_wall,time_perf,arrival_perf,rel_time,can_id,dlc,data
1778594618.803713,1867182.495421,1867182.494837,87.308105,0x156,6,01 40 00 28 07 15
1778594618.803760,1867182.495469,1867182.494838,87.308153,0x130,8,FF DE FF F8 00 00 04 20
1778594618.803815,1867182.495524,1867182.494840,87.308208,0x158,8,03 82 00 00 03 77 2B 2D
1778594618.803870,1867182.495578,1867182.494842,87.308263,0x17C,8,00 00 03 C0 00 00 00 23
1778594618.803950,1867182.495658,1867182.494843,87.308342,0x191,8,08 00 80 A1 A1 04 7F 2B
1778594618.804026,1867182.495734,1867182.494844,87.308418,0x1DC,7,02 03 C3 00 00 00 37
1778594618.804052,1867182.495760,1867182.494846,87.308444,0x1ED,3,01 FF 3A
1778594618.804079,1867182.495787,1867182.494848,87.308471,0x91,8,81 B3 88 06 0A 00 00 07
1778594618.804166,1867182.495874,1867182.494856,87.308558,0x1AB,3,00 2A 06
1778594618.804229,1867182.495937,1867182.494859,87.308622,0x1A4,8,00 66 00 00 00 00 00 0D
1778594618.804301,1867182.496009,1867182.494862,87.308693,0x1A6,8,00 00 40 1B AE 01 00 0E
1778594618.804335,1867182.496043,1867182.494865,87.308727,0x1FB,1,0D
1778594618.804433,1867182.496141,1867182.494879,87.308826,0x320,8,00 00 00 00 00 00 00 03
1778594618.804470,1867182.496178,1867182.494883,87.308862,0x324,8,7E 6B 43 31 00 00 80 06
1778594618.804531,1867182.496239,1867182.494884,87.308923,0x328,8,00 00 00 00 00 80 00 7C
1778594618.804558,1867182.496266,1867182.494885,87.308950,0x3D7,8,B0 00 00 00 00 00 00 42
1778594618.804592,1867182.496300,1867182.494887,87.308984,0x39,3,00 00 2A
1778594618.804658,1867182.496366,1867182.494895,87.309050,0x551,5,00 00 00 06 16
1778594618.804770,1867182.496478,1867182.494912,87.309163,0x45B,2,00 31
1778594618.804967,1867182.496675,1867182.494943,87.309359,0x372,2,20 37
1778594618.805002,1867182.496710,1867182.494945,87.309394,0x374,7,4C 00 00 00 00 00 37
1778594618.805073,1867182.496781,1867182.494946,87.309465,0x309,8,00 00 00 00 03 A6 00 72
1778594618.805136,1867182.496844,1867182.494947,87.309529,0x37B,8,30 00 00 20 00 00 00 3B
1778594618.805188,1867182.496896,1867182.494949,87.309580,0x396,7,00 00 3A 4C 00 00 36
1778594618.986227,1867182.677935,1867182.677698,87.490619,0x130,8,FF DD 00 01 00 00 04 07
1778594618.986328,1867182.678036,1867182.677714,87.490720,0x158,8,03 71 00 00 03 64 2C 04
1778594618.986393,1867182.678101,1867182.677716,87.490786,0x17C,8,00 00 03 AD 00 00 00 0A
1778594618.986468,1867182.678176,1867182.677719,87.490860,0x191,8,08 00 80 A2 A1 04 7F 0C
1778594618.986546,1867182.678254,1867182.677721,87.490938,0x1DC,7,02 03 AD 00 00 00 02
1778594618.986572,1867182.678281,1867182.677723,87.490965,0x1ED,3,01 FF 0D
1778594618.986600,1867182.678308,1867182.677724,87.490993,0x91,8,81 73 88 36 0C 00 00 24
1778594618.986645,1867182.678354,1867182.677726,87.491038,0x156,6,01 7A 00 14 07 0E
1778594618.986693,1867182.678401,1867182.677728,87.491086,0x39,3,00 00 2A
1778594618.986758,1867182.678466,1867182.677736,87.491151,0x1AB,3,00 31 1D
1778594618.986812,1867182.678520,1867182.677738,87.491204,0x1FB,1,1C
1778594618.986849,1867182.678557,1867182.677742,87.491241,0x1A4,8,00 66 00 00 00 00 00 1C
1778594618.986912,1867182.678621,1867182.677743,87.491305,0x1B0,7,80 1F 00 00 00 01 12
1778594618.986978,1867182.678686,1867182.677745,87.491370,0x1D0,8,06 E2 0D 6C 1B 58 36 03
1778594618.987032,1867182.678740,1867182.677746,87.491425,0x1EA,8,00 00 FF 9E 00 00 00 19
1778594618.987079,1867182.678788,1867182.677748,87.491472,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594618.987107,1867182.678816,1867182.677749,87.491500,0x255,8,08 08 08 08 55 55 10 26
1778594618.987171,1867182.678879,1867182.677751,87.491564,0x1A6,8,00 00 40 1B B5 01 00 15
1778594618.987198,1867182.678906,1867182.677752,87.491591,0x221,4,22 00 00 3C
1778594618.987225,1867182.678933,1867182.677754,87.491617,0x294,8,00 16 01 00 2A 44 00 3A
1778594618.987250,1867182.678958,1867182.677755,87.491642,0x295,4,00 00 00 35
1778594618.987507,1867182.679215,1867182.677803,87.491899,0x320,8,00 00 00 00 00 00 00 21
1778594618.987545,1867182.679253,1867182.677806,87.491937,0x324,8,7E 6B 43 32 00 00 80 23
1778594618.987604,1867182.679313,1867182.677807,87.491997,0x328,8,00 00 00 00 00 80 00 5E
1778594618.987633,1867182.679341,1867182.677809,87.492025,0x3D7,8,B0 00 00 00 00 00 00 15
1778594618.987984,1867182.679692,1867182.677870,87.492376,0x309,8,00 00 00 00 03 93 00 58
1778594618.988044,1867182.679752,1867182.677871,87.492436,0x372,2,20 19
1778594618.988076,1867182.679785,1867182.677872,87.492469,0x374,7,4C 00 00 00 00 00 19
1778594618.988138,1867182.679846,1867182.677873,87.492531,0x37B,8,30 00 00 20 00 00 00 1D
1778594618.988191,1867182.679899,1867182.677875,87.492583,0x396,7,00 00 3A 4C 00 00 18
1778594618.988218,1867182.679926,1867182.677876,87.492611,0x428,7,00 00 00 00 00 00 37
1778594619.069049,1867182.760757,1867182.693680,87.573442,0x156,6,01 B9 00 32 07 29
1778594619.069154,1867182.760862,1867182.693690,87.573546,0x130,8,FF DB 00 09 00 00 04 3E
1778594619.179645,1867182.871353,1867182.871107,87.684038,0x158,8,03 62 00 00 03 55 2C 31
1778594619.179762,1867182.871470,1867182.871121,87.684154,0x17C,8,00 00 03 99 00 00 00 3C
1778594619.179860,1867182.871568,1867182.871123,87.684252,0x191,8,08 00 80 A3 A1 04 7F 38
1778594619.179938,1867182.871646,1867182.871125,87.684330,0x1AB,3,00 23 2B
1778594619.179990,1867182.871698,1867182.871127,87.684382,0x1FB,1,2B
1778594619.180017,1867182.871726,1867182.871129,87.684410,0x91,8,82 33 87 F6 08 00 00 11
1778594619.180063,1867182.871772,1867182.871131,87.684456,0x1A4,8,00 67 00 00 00 00 00 2A
1778594619.180124,1867182.871832,1867182.871133,87.684516,0x1B0,7,80 1F 00 00 00 01 21
1778594619.180177,1867182.871885,1867182.871134,87.684569,0x1D0,8,06 C0 0D 04 1A 70 34 1D
1778594619.180228,1867182.871936,1867182.871136,87.684620,0x1EA,8,00 00 FF 3D 00 00 00 2F
1778594619.180274,1867182.871983,1867182.871138,87.684667,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594619.180302,1867182.872010,1867182.871139,87.684695,0x1A6,8,00 00 40 17 B5 01 00 28
1778594619.180330,1867182.872038,1867182.871141,87.684722,0x156,6,01 BE 00 32 07 33
1778594619.180376,1867182.872084,1867182.871143,87.684769,0x305,7,80 14 00 00 00 00 03
1778594619.180442,1867182.872150,1867182.871145,87.684834,0x130,8,FF DB 00 0A 00 00 04 00
1778594619.180521,1867182.872229,1867182.871152,87.684914,0x1DC,7,02 03 99 00 00 00 25
1778594619.180548,1867182.872257,1867182.871154,87.684941,0x1ED,3,01 FF 2B
1778594619.180591,1867182.872300,1867182.871158,87.684984,0x39,3,00 00 39
1778594619.180716,1867182.872425,1867182.871180,87.685109,0x255,8,08 08 08 08 55 55 15 21
1778594619.180790,1867182.872498,1867182.871183,87.685183,0x221,4,22 00 00 0F
1778594619.180817,1867182.872525,1867182.871184,87.685209,0x294,8,00 16 01 00 2A 44 00 0D
1778594619.180843,1867182.872551,1867182.871185,87.685235,0x295,4,00 00 00 08
1778594619.181093,1867182.872801,1867182.871242,87.685486,0x320,8,00 00 00 00 00 00 00 03
1778594619.181130,1867182.872838,1867182.871247,87.685522,0x324,8,7E 6B 43 32 00 00 80 05
1778594619.181188,1867182.872897,1867182.871249,87.685581,0x328,8,00 00 00 00 00 80 00 7C
1778594619.181215,1867182.872923,1867182.871251,87.685607,0x3D7,8,B0 00 00 00 00 00 00 60
1778594619.181241,1867182.872949,1867182.871252,87.685634,0x400,5,00 00 00 00 04
1778594619.181265,1867182.872974,1867182.871253,87.685658,0x403,5,00 00 02 00 0F
1778594619.181292,1867182.873000,1867182.871255,87.685684,0x40C,8,3B 00 00 00 00 00 00 0A
1778594619.181317,1867182.873025,1867182.871256,87.685710,0x40F,8,23 00 00 00 00 00 00 00
1778594619.181351,1867182.873060,1867182.871258,87.685744,0x454,8,00 F7 02 00 00 00 60 0D
1778594619.181378,1867182.873086,1867182.871260,87.685770,0x465,8,00 00 00 00 00 00 03 06
1778594619.366368,1867183.058077,1867183.057869,87.870761,0x156,6,01 E5 FF FB 07 18
1778594619.366456,1867183.058164,1867183.057882,87.870848,0x294,8,00 16 01 00 2A 44 00 0D
1778594619.366486,1867183.058194,1867183.057884,87.870878,0x221,4,22 00 00 0F
1778594619.366512,1867183.058220,1867183.057886,87.870905,0x295,4,00 00 00 08
1778594619.366539,1867183.058247,1867183.057887,87.870931,0x309,8,00 00 00 00 03 78 00 46
1778594619.366602,1867183.058310,1867183.057888,87.870994,0x372,2,20 0A
1778594619.366628,1867183.058337,1867183.057890,87.871021,0x374,7,4C 00 00 00 00 00 0A
1778594619.366692,1867183.058400,1867183.057892,87.871084,0x37B,8,30 00 00 20 00 00 00 0E
1778594619.366744,1867183.058452,1867183.057894,87.871137,0x396,7,00 00 3A 4C 00 00 09
1778594619.366771,1867183.058479,1867183.057895,87.871163,0x428,7,00 00 00 00 00 00 0A
1778594619.366798,1867183.058506,1867183.057897,87.871190,0x130,8,FF E4 00 17 00 00 04 26
1778594619.366848,1867183.058556,1867183.057898,87.871240,0x158,8,03 50 00 00 03 46 2C 25
1778594619.366911,1867183.058620,1867183.057900,87.871304,0x17C,8,00 00 03 79 00 00 00 2F
1778594619.366982,1867183.058690,1867183.057901,87.871375,0x191,8,08 00 80 A3 A1 04 7F 29
1778594619.367061,1867183.058770,1867183.057903,87.871454,0x1DC,7,02 03 79 00 00 00 36
1778594619.367088,1867183.058796,1867183.057904,87.871480,0x1ED,3,01 FF 3A
1778594619.367115,1867183.058823,1867183.057906,87.871507,0x91,8,82 F3 88 22 0D 00 00 01
1778594619.367202,1867183.058910,1867183.057914,87.871594,0x1AB,3,00 0A 08
1778594619.367251,1867183.058959,1867183.057916,87.871644,0x1FB,1,0D
1778594619.367288,1867183.058996,1867183.057920,87.871681,0x1A4,8,00 67 00 00 00 00 00 0C
1778594619.367460,1867183.059168,1867183.057921,87.871852,0x1B0,7,80 1F 00 00 00 01 03
1778594619.367512,1867183.059221,1867183.057923,87.871905,0x1D0,8,06 D2 0C E8 1A B0 32 71
1778594619.367564,1867183.059273,1867183.057924,87.871957,0x1EA,8,00 00 FF 4A 00 00 00 03
1778594619.367611,1867183.059319,1867183.057925,87.872003,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594619.367639,1867183.059347,1867183.057927,87.872032,0x1A6,8,00 00 40 15 B8 01 00 09
1778594619.367675,1867183.059383,1867183.057929,87.872067,0x305,7,80 14 00 00 00 00 21
1778594619.367804,1867183.059512,1867183.057943,87.872196,0x39,3,00 00 0C
1778594619.367927,1867183.059635,1867183.057959,87.872320,0x255,8,08 08 08 08 55 55 1A 1C
1778594619.367991,1867183.059700,1867183.057960,87.872384,0x406,5,00 00 00 03 1A
1778594619.368057,1867183.059766,1867183.057968,87.872450,0x555,5,00 00 00 04 05
1778594619.368305,1867183.060014,1867183.058005,87.872698,0x320,8,00 00 00 00 00 00 00 21
1778594619.368342,1867183.060050,1867183.058007,87.872735,0x324,8,7E 6B 43 33 00 00 80 22
1778594619.368413,1867183.060121,1867183.058009,87.872805,0x328,8,00 00 00 00 00 80 00 5E
1778594619.368440,1867183.060148,1867183.058010,87.872832,0x3D7,8,B0 00 00 00 00 00 00 33
1778594619.368528,1867183.060236,1867183.058020,87.872921,0x45B,2,00 13
1778594619.553425,1867183.245133,1867183.244922,88.057818,0x156,6,01 D7 FF FB 07 08
1778594619.553531,1867183.245239,1867183.244935,88.057924,0x39,3,00 00 0C
1778594619.553564,1867183.245273,1867183.244937,88.057957,0x130,8,FF E4 00 20 00 00 04 1D
1778594619.553622,1867183.245330,1867183.244939,88.058014,0x158,8,03 3A 00 00 03 2E 2C 18
1778594619.553682,1867183.245390,1867183.244940,88.058074,0x17C,8,00 00 03 67 00 00 00 13
1778594619.553756,1867183.245465,1867183.244942,88.058149,0x191,8,08 00 80 A3 A1 04 7F 1A
1778594619.553834,1867183.245542,1867183.244945,88.058226,0x1AB,3,00 13 1D
1778594619.553889,1867183.245597,1867183.244946,88.058282,0x1FB,1,1C
1778594619.553917,1867183.245626,1867183.244948,88.058310,0x91,8,82 B3 87 FE 07 00 00 30
1778594619.553963,1867183.245671,1867183.244949,88.058356,0x1A4,8,00 67 00 00 00 00 00 1B
1778594619.554027,1867183.245735,1867183.244951,88.058419,0x1B0,7,80 1F 00 00 00 01 12
1778594619.554081,1867183.245789,1867183.244953,88.058473,0x1D0,8,06 86 0C 74 19 E0 32 4E
1778594619.554134,1867183.245842,1867183.244955,88.058526,0x1EA,8,00 00 FF A5 00 00 00 11
1778594619.554188,1867183.245896,1867183.244956,88.058581,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594619.554216,1867183.245924,1867183.244958,88.058608,0x255,8,08 08 08 08 55 55 1E 18
1778594619.554288,1867183.245997,1867183.244961,88.058681,0x1A6,8,00 00 40 15 B8 01 00 18
1778594619.554315,1867183.246023,1867183.244962,88.058707,0x221,4,22 00 00 1E
1778594619.554340,1867183.246049,1867183.244964,88.058733,0x294,8,00 16 01 00 2A 44 00 1C
1778594619.554366,1867183.246074,1867183.244965,88.058758,0x295,4,00 00 00 17
1778594619.554392,1867183.246100,1867183.244967,88.058784,0x309,8,00 00 00 00 03 60 00 6D
1778594619.554451,1867183.246159,1867183.244968,88.058843,0x372,2,20 28
1778594619.554477,1867183.246185,1867183.244969,88.058870,0x374,7,4C 00 00 00 00 00 28
1778594619.554545,1867183.246253,1867183.244971,88.058938,0x37B,8,30 00 00 20 00 00 00 2C
1778594619.554597,1867183.246305,1867183.244972,88.058989,0x396,7,00 00 3A 4C 00 00 27
1778594619.554660,1867183.246368,1867183.244980,88.059053,0x1DC,7,02 03 69 00 00 00 19
1778594619.554689,1867183.246397,1867183.244981,88.059081,0x1ED,3,01 FF 1C
1778594619.554843,1867183.246551,1867183.245008,88.059235,0x305,7,80 14 00 00 00 00 03
1778594619.555339,1867183.247047,1867183.245080,88.059731,0x320,8,00 00 00 00 00 00 00 03
1778594619.555378,1867183.247086,1867183.245082,88.059770,0x324,8,7E 6B 43 33 00 00 80 04
1778594619.734967,1867183.426676,1867183.426473,88.239360,0x130,8,FF E3 00 29 00 00 04 33
1778594619.735157,1867183.426865,1867183.426485,88.239549,0x158,8,03 2B 00 00 03 21 2C 33
1778594619.735225,1867183.426933,1867183.426487,88.239618,0x17C,8,00 00 03 5C 00 00 00 3D
1778594619.735302,1867183.427010,1867183.426489,88.239694,0x191,8,08 00 80 A3 A1 04 7F 38
1778594619.735383,1867183.427092,1867183.426491,88.239776,0x1AB,3,00 1B 24
1778594619.735438,1867183.427146,1867183.426492,88.239830,0x45B,2,00 22
1778594619.735462,1867183.427171,1867183.426493,88.239855,0x1FB,1,2B
1778594619.735491,1867183.427199,1867183.426495,88.239883,0x91,8,82 B3 88 1E 0C 00 00 1A
1778594619.735538,1867183.427246,1867183.426497,88.239930,0x1A4,8,00 67 00 00 00 00 00 2A
1778594619.735599,1867183.427307,1867183.426498,88.239992,0x1B0,7,80 1F 00 00 00 01 21
1778594619.735651,1867183.427360,1867183.426500,88.240044,0x1D0,8,06 60 0C 38 19 A8 30 BD
1778594619.735703,1867183.427411,1867183.426501,88.240096,0x1EA,8,00 00 FF DC 00 00 00 26
1778594619.735751,1867183.427459,1867183.426503,88.240143,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594619.735778,1867183.427486,1867183.426504,88.240170,0x156,6,01 BA FF E7 07 39
1778594619.735826,1867183.427535,1867183.426506,88.240219,0x1A6,8,00 00 40 14 B8 01 00 28
1778594619.735889,1867183.427597,1867183.426513,88.240282,0x1DC,7,02 03 51 00 00 00 21
1778594619.735914,1867183.427622,1867183.426514,88.240306,0x1ED,3,01 FF 2B
1778594619.735956,1867183.427664,1867183.426518,88.240348,0x39,3,00 00 1B
1778594619.736079,1867183.427787,1867183.426537,88.240471,0x255,8,08 07 08 07 55 55 23 15
1778594619.736163,1867183.427871,1867183.426541,88.240555,0x221,4,22 00 00 2D
1778594619.736189,1867183.427898,1867183.426542,88.240582,0x294,8,00 16 01 00 2A 44 00 2B
1778594619.736214,1867183.427923,1867183.426544,88.240607,0x295,4,00 00 00 26
1778594619.736240,1867183.427948,1867183.426545,88.240632,0x309,8,00 00 00 00 03 4F 00 42
1778594619.736299,1867183.428007,1867183.426548,88.240691,0x372,2,20 0A
1778594619.736325,1867183.428033,1867183.426549,88.240717,0x374,7,4C 00 00 00 00 00 0A
1778594619.736385,1867183.428093,1867183.426551,88.240777,0x37B,8,30 00 00 20 00 00 00 0E
1778594619.736438,1867183.428146,1867183.426553,88.240830,0x396,7,00 00 3A 4C 00 00 09
1778594619.736465,1867183.428173,1867183.426554,88.240857,0x510,8,00 00 00 00 00 00 00 02
1778594619.736657,1867183.428365,1867183.426584,88.241049,0x305,7,80 14 00 00 00 00 21
1778594619.921436,1867183.613144,1867183.612781,88.425829,0x17C,8,00 00 03 48 00 00 00 14
1778594619.921556,1867183.613264,1867183.612803,88.425948,0x191,8,08 00 80 A2 A1 04 7F 1B
1778594619.921636,1867183.613344,1867183.612806,88.426028,0x1AB,3,00 1E 30
1778594619.921693,1867183.613402,1867183.612808,88.426086,0x1FB,1,3A
1778594619.921721,1867183.613430,1867183.612812,88.426114,0x91,8,81 F3 88 02 08 00 00 36
1778594619.921768,1867183.613476,1867183.612815,88.426160,0x1A4,8,00 67 00 00 00 00 00 39
1778594619.921828,1867183.613536,1867183.612819,88.426221,0x1B0,7,80 1F 00 00 00 01 30
1778594619.921881,1867183.613589,1867183.612821,88.426274,0x1D0,8,06 4A 0C 18 18 F0 2F F9
1778594619.921932,1867183.613640,1867183.612823,88.426325,0x1EA,8,00 00 FE F4 00 00 00 3C
1778594619.921980,1867183.613688,1867183.612825,88.426372,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594619.922008,1867183.613716,1867183.612827,88.426401,0x255,8,08 07 08 07 55 55 27 11
1778594619.922071,1867183.613779,1867183.612829,88.426463,0x156,6,01 6A FF C4 07 15
1778594619.922118,1867183.613826,1867183.612831,88.426510,0x1A6,8,00 00 40 19 B2 01 00 38
1778594619.922144,1867183.613852,1867183.612833,88.426537,0x221,4,22 00 00 2D
1778594619.922171,1867183.613879,1867183.612835,88.426563,0x294,8,00 16 01 00 2A 44 00 2B
1778594619.922196,1867183.613905,1867183.612838,88.426589,0x295,4,00 00 00 26
1778594619.922222,1867183.613930,1867183.612839,88.426614,0x130,8,FF E3 00 31 00 00 04 2B
1778594619.922271,1867183.613979,1867183.612841,88.426664,0x158,8,03 1C 00 00 03 10 2C 26
1778594619.922343,1867183.614052,1867183.612848,88.426736,0x1DC,7,02 03 48 00 00 00 3A
1778594619.922369,1867183.614077,1867183.612851,88.426761,0x1ED,3,01 FF 3A
1778594619.922394,1867183.614103,1867183.612855,88.426787,0x320,8,00 00 00 00 00 00 00 30
1778594619.922430,1867183.614138,1867183.612860,88.426823,0x324,8,7E 6B 43 34 00 00 80 30
1778594619.922491,1867183.614200,1867183.612863,88.426884,0x328,8,00 00 00 00 00 80 00 6D
1778594619.922698,1867183.614407,1867183.612960,88.427091,0x39,3,00 00 2A
1778594619.922866,1867183.614574,1867183.613021,88.427259,0x309,8,00 00 00 00 03 3D 00 63
1778594619.922927,1867183.614635,1867183.613023,88.427319,0x372,2,20 28
1778594619.922953,1867183.614661,1867183.613025,88.427345,0x374,7,4C 00 00 00 00 00 28
1778594619.923017,1867183.614725,1867183.613027,88.427409,0x37B,8,30 00 00 20 00 00 00 2C
1778594619.923068,1867183.614776,1867183.613029,88.427460,0x396,7,00 00 3A 4C 00 00 27
1778594619.923150,1867183.614859,1867183.613039,88.427543,0x428,7,00 00 00 00 00 00 28
1778594619.923298,1867183.615006,1867183.613066,88.427691,0x305,7,80 14 00 00 00 00 03
1778594620.114579,1867183.806288,1867183.806220,88.618972,0x1A6,8,00 00 40 19 B4 01 00 09
1778594620.114637,1867183.806345,1867183.806233,88.619029,0x130,8,FF E4 00 33 00 00 04 0A
1778594620.114703,1867183.806411,1867183.806234,88.619095,0x158,8,03 0D 00 00 03 04 2C 05
1778594620.114763,1867183.806471,1867183.806235,88.619155,0x17C,8,00 00 03 42 00 00 00 0B
1778594620.114836,1867183.806545,1867183.806237,88.619229,0x191,8,08 00 80 A3 A1 04 7F 0B
1778594620.114915,1867183.806623,1867183.806238,88.619307,0x1DC,7,02 03 42 00 00 00 03
1778594620.114942,1867183.806650,1867183.806239,88.619335,0x1ED,3,01 FF 0D
1778594620.115193,1867183.806901,1867183.806744,88.619585,0x91,8,81 B3 87 FA 08 00 00 25
1778594620.115241,1867183.806949,1867183.806749,88.619634,0x156,6,00 F6 FF CE 07 08
1778594620.115287,1867183.806995,1867183.806751,88.619679,0x39,3,00 00 2A
1778594620.115311,1867183.807019,1867183.806752,88.619703,0x1FB,1,1C
1778594620.115372,1867183.807080,1867183.806759,88.619764,0x1AB,3,00 20 1F
1778594620.115441,1867183.807149,1867183.806762,88.619833,0x1A4,8,00 67 00 00 00 00 00 1B
1778594620.115501,1867183.807209,1867183.806764,88.619893,0x1B0,7,80 1F 00 00 00 01 12
1778594620.115559,1867183.807267,1867183.806765,88.619951,0x1D0,8,05 F8 0B CC 18 40 2F 0D
1778594620.115611,1867183.807319,1867183.806766,88.620003,0x1EA,8,00 00 FF 8B 00 00 00 1D
1778594620.115659,1867183.807367,1867183.806767,88.620052,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594620.115690,1867183.807398,1867183.806769,88.620082,0x255,7,07 07 07 55 55 2C 0E
1778594620.115775,1867183.807483,1867183.806774,88.620167,0x221,4,22 00 00 3C
1778594620.115803,1867183.807512,1867183.806775,88.620196,0x294,8,00 16 01 00 2A 44 00 3A
1778594620.115830,1867183.807538,1867183.806776,88.620222,0x295,4,00 00 00 35
1778594620.115906,1867183.807614,1867183.806785,88.620298,0x320,8,00 00 00 00 00 00 00 12
1778594620.115944,1867183.807652,1867183.806788,88.620336,0x324,8,7E 6B 43 34 00 00 80 12
1778594620.116004,1867183.807712,1867183.806789,88.620396,0x328,8,00 00 00 00 00 80 00 4F
1778594620.116032,1867183.807740,1867183.806790,88.620424,0x400,5,00 00 00 00 31
1778594620.116058,1867183.807766,1867183.806791,88.620450,0x403,5,00 00 02 00 3C
1778594620.116086,1867183.807794,1867183.806793,88.620479,0x40C,8,3E 00 00 00 00 00 00 34
1778594620.116114,1867183.807822,1867183.806794,88.620506,0x40F,8,26 00 00 00 00 00 00 3A
1778594620.116141,1867183.807850,1867183.806796,88.620534,0x454,8,00 F7 02 00 00 00 60 3A
1778594620.116168,1867183.807876,1867183.806797,88.620561,0x465,8,00 00 00 00 00 00 03 33
1778594620.116579,1867183.808287,1867183.806857,88.620972,0x309,8,00 00 00 00 03 2F 00 44
1778594620.116650,1867183.808358,1867183.806859,88.621042,0x374,7,4C 00 00 00 00 00 0A
1778594620.116709,1867183.808417,1867183.806860,88.621101,0x372,2,20 0A
1778594620.116735,1867183.808444,1867183.806862,88.621128,0x37B,8,30 00 00 20 00 00 00 0E
1778594620.116788,1867183.808496,1867183.806863,88.621180,0x396,7,00 00 3A 4C 00 00 09
1778594620.116925,1867183.808634,1867183.806878,88.621318,0x305,7,80 14 00 00 00 00 21
1778594620.295872,1867183.987580,1867183.987397,88.800264,0x17C,8,00 00 03 3A 01 00 20 3E
1778594620.296001,1867183.987709,1867183.987408,88.800393,0x191,8,08 00 80 A3 A1 04 7F 38
1778594620.296082,1867183.987790,1867183.987410,88.800474,0x1AB,3,00 18 27
1778594620.296139,1867183.987847,1867183.987413,88.800532,0x91,8,80 B3 88 0A 08 00 00 15
1778594620.296188,1867183.987896,1867183.987414,88.800580,0x1A4,8,00 67 00 00 00 00 00 2A
1778594620.296252,1867183.987960,1867183.987416,88.800645,0x1B0,7,80 1F 00 00 00 01 21
1778594620.296307,1867183.988015,1867183.987418,88.800699,0x1D0,8,05 EA 0B C4 17 88 2E 64
1778594620.296359,1867183.988067,1867183.987420,88.800751,0x1EA,8,00 00 FF BC 00 00 00 28
1778594620.296408,1867183.988116,1867183.987421,88.800800,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594620.296436,1867183.988144,1867183.987422,88.800828,0x406,5,00 00 00 03 0B
1778594620.296462,1867183.988170,1867183.987425,88.800855,0x156,6,00 C6 FF EE 07 36
1778594620.296513,1867183.988222,1867183.987426,88.800906,0x130,8,FF E2 00 38 00 00 04 07
1778594620.296572,1867183.988280,1867183.987427,88.800964,0x158,8,02 F8 00 00 02 EE 2C 05
1778594620.296647,1867183.988356,1867183.987432,88.801040,0x1A6,8,00 00 40 15 B8 01 00 27
1778594620.296675,1867183.988383,1867183.987433,88.801067,0x1DC,7,02 03 3A 00 00 00 2A
1778594620.296700,1867183.988408,1867183.987435,88.801092,0x1ED,3,01 FF 2B
1778594620.296741,1867183.988450,1867183.987439,88.801134,0x39,3,00 00 39
1778594620.296766,1867183.988474,1867183.987440,88.801158,0x1FB,1,3A
1778594620.296884,1867183.988592,1867183.987456,88.801277,0x255,7,07 07 07 55 55 31 09
1778594620.297025,1867183.988733,1867183.987470,88.801417,0x294,8,00 16 01 00 2A 44 00 0D
1778594620.297051,1867183.988759,1867183.987471,88.801444,0x221,4,22 00 00 0F
1778594620.297076,1867183.988784,1867183.987472,88.801468,0x295,4,00 00 00 08
1778594620.297101,1867183.988810,1867183.987474,88.801494,0x320,8,00 00 00 00 00 00 00 30
1778594620.297128,1867183.988836,1867183.987475,88.801520,0x324,8,7E 6B 43 35 00 00 80 3F
1778594620.297187,1867183.988895,1867183.987477,88.801579,0x328,8,00 00 00 00 00 80 00 6D
1778594620.297261,1867183.988969,1867183.987486,88.801654,0x45B,2,00 04
1778594620.297287,1867183.988995,1867183.987488,88.801679,0x551,5,00 00 00 06 07
1778594620.297782,1867183.989490,1867183.989392,88.802174,0x309,8,00 00 00 00 03 15 00 6D
1778594620.297845,1867183.989553,1867183.989393,88.802237,0x372,2,20 28
1778594620.297872,1867183.989580,1867183.989394,88.802264,0x374,7,4C 00 00 00 00 00 28
1778594620.297932,1867183.989640,1867183.989395,88.802325,0x37B,8,30 00 00 20 00 00 00 2C
1778594620.297986,1867183.989694,1867183.989396,88.802378,0x396,7,00 00 3A 4C 00 00 27
1778594620.471890,1867184.163598,1867184.163371,88.976282,0x1A4,8,00 68 00 00 00 00 00 38
1778594620.472003,1867184.163711,1867184.163389,88.976395,0x1B0,7,80 1F 00 00 00 01 30
1778594620.472062,1867184.163770,1867184.163391,88.976454,0x1D0,8,05 BE 0B 50 17 48 2D 54
1778594620.472124,1867184.163832,1867184.163393,88.976516,0x1EA,8,00 00 FF BE 00 00 00 35
1778594620.472176,1867184.163884,1867184.163394,88.976569,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594620.472208,1867184.163916,1867184.163397,88.976600,0x255,7,07 07 07 55 55 35 05
1778594620.472286,1867184.163994,1867184.163398,88.976678,0x156,6,00 B6 00 00 07 13
1778594620.472335,1867184.164043,1867184.163400,88.976727,0x305,7,80 14 00 00 00 00 12
1778594620.472403,1867184.164111,1867184.163402,88.976795,0x130,8,FF E8 00 35 00 00 04 22
