time_wall,time_perf,arrival_perf,rel_time,can_id,dlc,data
1778594399.499276,1866963.190984,1866963.189782,17.005747,0x37B,8,30 00 00 20 00 00 00 0E
1778594399.499326,1866963.191034,1866963.189783,17.005797,0x396,7,00 00 3B 57 00 00 0C
1778594399.499368,1866963.191076,1866963.189789,17.005840,0x1FB,1,1C
1778594399.499392,1866963.191100,1866963.189790,17.005863,0x1AB,3,00 B9 3B
1778594399.499537,1866963.191245,1866963.189809,17.006008,0x255,8,00 00 00 00 55 55 A1 B5
1778594399.499653,1866963.191362,1866963.189822,17.006125,0x39,3,00 00 1B
1778594399.499847,1866963.191555,1866963.189856,17.006318,0x320,8,00 00 00 00 00 00 00 30
1778594399.499873,1866963.191581,1866963.189857,17.006344,0x324,8,7D 71 40 F4 00 00 00 39
1778594399.499930,1866963.191638,1866963.189859,17.006401,0x328,8,00 00 00 00 00 80 00 6D
1778594399.686403,1866963.378112,1866963.377896,17.192875,0x17C,8,00 00 02 EF 01 00 20 3F
1778594399.686556,1866963.378264,1866963.377908,17.193028,0x191,8,02 00 00 A1 A1 02 7F 3A
1778594399.686664,1866963.378372,1866963.377910,17.193135,0x305,7,80 14 00 00 00 00 03
1778594399.686744,1866963.378452,1866963.377912,17.193215,0x91,8,7F F3 88 0E 07 00 00 3E
1778594399.686790,1866963.378498,1866963.377913,17.193261,0x1A4,8,01 8D 00 00 00 00 00 30
1778594399.686849,1866963.378558,1866963.377915,17.193321,0x1B0,7,80 0F 00 00 00 01 31
1778594399.686902,1866963.378610,1866963.377916,17.193373,0x1D0,8,00 00 00 00 00 00 00 0A
1778594399.686951,1866963.378659,1866963.377918,17.193423,0x1EA,8,00 00 00 00 00 00 00 3C
1778594399.686996,1866963.378703,1866963.377919,17.193467,0x156,6,ED 6F 00 00 07 14
1778594399.687042,1866963.378750,1866963.377921,17.193513,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594399.687069,1866963.378777,1866963.377922,17.193540,0x255,8,00 00 00 00 55 55 A5 B1
1778594399.687131,1866963.378839,1866963.377924,17.193602,0x130,8,00 AE 00 70 00 00 04 01
1778594399.687179,1866963.378887,1866963.377925,17.193650,0x158,8,00 00 00 00 00 00 16 03
1778594399.687249,1866963.378958,1866963.377930,17.193721,0x1DC,7,02 02 EF 00 00 00 2B
1778594399.687286,1866963.378994,1866963.377931,17.193757,0x1ED,3,01 FF 2B
1778594399.687311,1866963.379019,1866963.377933,17.193782,0x1A6,8,00 00 04 0F C3 01 00 04
1778594399.687334,1866963.379043,1866963.377935,17.193806,0x39,3,00 00 1B
1778594399.687375,1866963.379084,1866963.377939,17.193847,0x1FB,1,2B
1778594399.687399,1866963.379107,1866963.377941,17.193871,0x1AB,3,00 C7 0F
1778594399.687598,1866963.379306,1866963.377968,17.194069,0x221,4,20 00 00 3E
1778594399.687626,1866963.379334,1866963.377970,17.194098,0x294,8,00 16 01 00 2A 43 00 3B
1778594399.687650,1866963.379358,1866963.377971,17.194121,0x295,4,00 00 00 35
1778594399.687674,1866963.379382,1866963.377972,17.194146,0x309,8,00 00 00 00 00 00 00 66
1778594399.687732,1866963.379440,1866963.377973,17.194204,0x372,2,20 28
1778594399.687757,1866963.379465,1866963.377975,17.194229,0x374,7,57 00 00 00 00 00 2C
1778594399.687815,1866963.379524,1866963.377976,17.194287,0x37B,8,30 00 00 20 00 00 00 2C
1778594399.687866,1866963.379575,1866963.377978,17.194338,0x396,7,00 00 3B 57 00 00 2A
1778594399.687902,1866963.379610,1866963.377980,17.194373,0x510,8,00 00 00 00 00 00 00 20
1778594399.688278,1866963.379986,1866963.378036,17.194749,0x320,8,00 00 00 00 00 00 00 12
1778594399.688389,1866963.380097,1866963.378037,17.194860,0x324,8,7D 71 40 F4 00 00 00 1B
1778594399.688447,1866963.380155,1866963.378038,17.194918,0x328,8,00 00 00 00 00 80 00 4F
1778594399.869132,1866963.560841,1866963.560366,17.375604,0x130,8,00 C8 00 70 00 00 04 23
1778594399.869316,1866963.561024,1866963.560378,17.375787,0x158,8,00 00 00 00 00 00 16 21
1778594399.869376,1866963.561084,1866963.560380,17.375848,0x17C,8,00 00 02 E3 01 00 20 2C
1778594399.869448,1866963.561156,1866963.560382,17.375920,0x191,8,02 00 00 A1 A1 02 7F 2B
1778594399.869526,1866963.561234,1866963.560383,17.375997,0x1DC,7,02 02 E3 00 00 00 36
1778594399.869553,1866963.561261,1866963.560385,17.376025,0x1ED,3,01 FF 3A
1778594399.869579,1866963.561287,1866963.560386,17.376050,0x1A6,8,00 00 04 10 BF 01 00 16
1778594399.869604,1866963.561312,1866963.560388,17.376075,0x221,4,20 00 00 3E
1778594399.869629,1866963.561337,1866963.560390,17.376101,0x294,8,00 16 01 00 2A 43 00 3B
1778594399.869653,1866963.561361,1866963.560391,17.376125,0x295,4,00 00 00 35
1778594399.869678,1866963.561387,1866963.560392,17.376150,0x91,8,7F F3 88 06 06 00 00 28
1778594399.869722,1866963.561430,1866963.560394,17.376194,0x156,6,ED 6F 00 00 07 05
1778594399.869767,1866963.561476,1866963.560395,17.376239,0x1FB,1,3A
1778594399.869791,1866963.561499,1866963.560397,17.376263,0x1AB,3,00 D0 14
1778594399.869886,1866963.561594,1866963.560405,17.376357,0x305,7,80 14 00 00 00 00 21
1778594399.869961,1866963.561669,1866963.560408,17.376432,0x1A4,8,01 A6 00 00 00 00 00 17
1778594399.870019,1866963.561727,1866963.560410,17.376490,0x1B0,7,80 0F 00 00 00 01 13
1778594399.870069,1866963.561777,1866963.560413,17.376541,0x1D0,8,00 00 00 00 00 00 00 0A
1778594399.870118,1866963.561826,1866963.560415,17.376589,0x1EA,8,00 00 00 00 00 00 00 1E
1778594399.870172,1866963.561880,1866963.560417,17.376643,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594399.870198,1866963.561906,1866963.560419,17.376669,0x255,8,00 00 00 00 55 55 AA AC
1778594399.870309,1866963.562017,1866963.560429,17.376781,0x39,3,00 00 2A
1778594399.870360,1866963.562068,1866963.560436,17.376832,0x45B,2,00 04
1778594399.870575,1866963.562284,1866963.560526,17.377047,0x309,8,00 00 00 00 00 00 00 48
1778594399.870632,1866963.562340,1866963.560530,17.377103,0x372,2,20 0A
1778594399.870657,1866963.562365,1866963.560535,17.377128,0x374,7,57 00 00 00 00 00 0E
1778594399.870722,1866963.562431,1866963.560538,17.377194,0x37B,8,30 00 00 20 00 00 00 0E
1778594399.870774,1866963.562482,1866963.560541,17.377245,0x396,7,00 00 3B 57 00 00 0C
1778594399.870814,1866963.562522,1866963.560552,17.377285,0x428,7,00 00 00 00 00 00 0A
1778594400.054900,1866963.746609,1866963.746548,17.561372,0x320,8,00 00 00 00 00 00 00 03
1778594400.054958,1866963.746667,1866963.746562,17.561430,0x324,8,7D 71 40 F5 00 00 00 0B
1778594400.055045,1866963.746753,1866963.746563,17.561516,0x328,8,00 00 00 00 00 80 00 7C
1778594400.055267,1866963.746976,1866963.746815,17.561739,0x3D7,8,B0 00 00 00 00 00 00 60
1778594400.055296,1866963.747004,1866963.746820,17.561768,0x39,3,00 00 2A
1778594400.055324,1866963.747033,1866963.746822,17.561796,0x1A6,8,00 00 04 13 BB 01 00 26
1778594400.055351,1866963.747060,1866963.746824,17.561823,0x91,8,7F F3 88 02 04 00 00 00
1778594400.055396,1866963.747104,1866963.746825,17.561868,0x1FB,1,0D
1778594400.055424,1866963.747132,1866963.746826,17.561895,0x156,6,ED 6F 00 00 07 23
1778594400.055470,1866963.747179,1866963.746828,17.561942,0x1AB,3,00 D3 20
1778594400.055523,1866963.747231,1866963.746829,17.561994,0x130,8,00 BF 00 70 00 00 04 1E
1778594400.055573,1866963.747281,1866963.746830,17.562044,0x158,8,00 00 00 00 00 00 16 12
1778594400.055625,1866963.747333,1866963.746832,17.562096,0x17C,8,00 00 02 EB 01 00 20 15
1778594400.055695,1866963.747403,1866963.746834,17.562166,0x191,8,02 00 00 A1 A1 02 7F 1C
1778594400.055780,1866963.747488,1866963.746836,17.562252,0x1A4,8,01 A9 00 00 00 00 00 23
1778594400.055843,1866963.747551,1866963.746838,17.562314,0x1B0,7,80 0F 00 00 00 01 22
1778594400.055900,1866963.747609,1866963.746839,17.562372,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.055951,1866963.747659,1866963.746840,17.562423,0x1EA,8,00 00 00 00 00 00 00 2D
1778594400.056006,1866963.747714,1866963.746843,17.562477,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594400.056067,1866963.747775,1866963.746851,17.562539,0x1DC,7,02 02 EB 00 00 00 10
1778594400.056093,1866963.747801,1866963.746853,17.562564,0x1ED,3,01 FF 1C
1778594400.056134,1866963.747842,1866963.746857,17.562606,0x221,4,20 00 00 01
1778594400.056159,1866963.747867,1866963.746858,17.562631,0x294,8,00 16 01 00 2A 43 00 0E
1778594400.056183,1866963.747891,1866963.746859,17.562654,0x295,4,00 00 00 08
1778594400.056262,1866963.747971,1866963.746870,17.562734,0x305,7,80 14 00 00 00 00 03
1778594400.056384,1866963.748092,1866963.746879,17.562855,0x255,8,00 00 00 00 55 55 AF A7
1778594400.056626,1866963.748335,1866963.746910,17.563098,0x406,5,00 00 00 03 29
1778594400.056739,1866963.748447,1866963.746924,17.563210,0x309,8,00 00 00 00 00 00 00 66
1778594400.056803,1866963.748511,1866963.746926,17.563274,0x372,2,20 28
1778594400.056835,1866963.748543,1866963.746929,17.563306,0x374,7,57 00 00 00 00 00 2C
1778594400.056893,1866963.748601,1866963.746930,17.563365,0x37B,8,30 00 00 20 00 00 00 2C
1778594400.056952,1866963.748660,1866963.746932,17.563423,0x396,7,00 00 3B 57 00 00 2A
1778594400.241275,1866963.932984,1866963.932743,17.747747,0x1FB,1,1C
1778594400.241516,1866963.933224,1866963.932762,17.747987,0x1A6,8,00 00 04 15 B8 01 00 36
1778594400.241556,1866963.933264,1866963.932765,17.748027,0x156,6,ED 6F 00 00 07 05
1778594400.241622,1866963.933330,1866963.932768,17.748094,0x294,8,00 16 01 00 2A 43 00 0E
1778594400.241649,1866963.933357,1866963.932772,17.748120,0x221,4,20 00 00 01
1778594400.241673,1866963.933381,1866963.932774,17.748144,0x295,4,00 00 00 08
1778594400.241697,1866963.933405,1866963.932778,17.748169,0x1AB,3,00 D2 30
1778594400.241761,1866963.933469,1866963.932781,17.748232,0x130,8,00 CF 00 70 00 00 04 3B
1778594400.241811,1866963.933519,1866963.932783,17.748282,0x158,8,00 00 00 00 00 00 16 30
1778594400.241864,1866963.933573,1866963.932785,17.748336,0x17C,8,00 00 02 EA 01 00 20 34
1778594400.241936,1866963.933644,1866963.932788,17.748407,0x191,8,02 00 00 A1 A1 02 7F 3A
1778594400.242028,1866963.933736,1866963.932789,17.748499,0x91,8,80 33 88 02 05 00 00 36
1778594400.242071,1866963.933779,1866963.932792,17.748543,0x1A4,8,01 AD 00 00 00 00 00 3E
1778594400.242131,1866963.933839,1866963.932794,17.748603,0x1B0,7,80 0F 00 00 00 01 31
1778594400.242181,1866963.933890,1866963.932797,17.748653,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.242231,1866963.933940,1866963.932799,17.748703,0x1EA,8,00 00 00 00 00 00 00 3C
1778594400.242290,1866963.933998,1866963.932805,17.748761,0x1AC,8,7F FF 00 00 00 00 00 3A
1778594400.242316,1866963.934025,1866963.932808,17.748788,0x255,8,00 00 00 00 55 55 B3 A3
1778594400.242415,1866963.934123,1866963.932821,17.748887,0x1DC,7,02 02 EA 00 00 00 20
1778594400.242440,1866963.934147,1866963.932825,17.748911,0x1ED,3,01 FF 2B
1778594400.242465,1866963.934173,1866963.932828,17.748936,0x320,8,00 00 00 00 00 00 00 21
1778594400.242490,1866963.934198,1866963.932830,17.748961,0x324,8,7D 71 40 F5 00 00 00 29
1778594400.242549,1866963.934257,1866963.932832,17.749020,0x328,8,00 00 00 00 00 80 00 5E
1778594400.242576,1866963.934284,1866963.932835,17.749047,0x3D7,8,B0 00 00 00 00 00 00 33
1778594400.242600,1866963.934308,1866963.932837,17.749072,0x400,5,00 00 00 00 22
1778594400.242624,1866963.934332,1866963.932840,17.749095,0x403,5,00 00 00 00 2F
1778594400.242650,1866963.934358,1866963.932842,17.749121,0x40C,8,21 4A 48 4D 47 4B 35 26
1778594400.242675,1866963.934383,1866963.932845,17.749146,0x40F,8,31 41 14 01 1D 00 00 26
1778594400.242700,1866963.934408,1866963.932848,17.749171,0x454,8,00 F7 02 00 00 00 60 2B
1778594400.242725,1866963.934433,1866963.932850,17.749197,0x465,8,00 00 00 00 00 00 01 26
1778594400.242748,1866963.934456,1866963.932852,17.749220,0x39,3,00 00 39
1778594400.243041,1866963.934749,1866963.932928,17.749513,0x305,7,80 14 00 00 00 00 21
1778594400.419540,1866964.111248,1866964.110968,17.926011,0x91,8,80 33 88 06 05 00 00 14
1778594400.419647,1866964.111355,1866964.110986,17.926118,0x1A4,8,01 AF 00 00 00 00 00 0F
1778594400.419728,1866964.111436,1866964.110988,17.926199,0x1B0,7,80 0F 00 00 00 01 04
1778594400.419804,1866964.111512,1866964.110990,17.926276,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.419869,1866964.111578,1866964.110991,17.926341,0x1EA,8,00 00 00 00 00 00 00 0F
1778594400.419917,1866964.111625,1866964.111009,17.926388,0x156,6,ED 6F 00 00 07 32
1778594400.419964,1866964.111672,1866964.111011,17.926436,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594400.419991,1866964.111699,1866964.111014,17.926462,0x130,8,00 C8 00 70 00 00 04 23
1778594400.420039,1866964.111747,1866964.111016,17.926510,0x158,8,00 00 00 00 00 00 16 21
1778594400.420098,1866964.111806,1866964.111018,17.926569,0x17C,8,00 00 02 ED 01 00 20 22
1778594400.420186,1866964.111894,1866964.111019,17.926658,0x191,8,00 00 00 A1 A1 00 7F 2F
1778594400.420272,1866964.111981,1866964.111021,17.926744,0x1DC,7,02 02 ED 00 00 00 3C
1778594400.420303,1866964.112011,1866964.111022,17.926775,0x1ED,3,01 FF 3A
1778594400.420338,1866964.112047,1866964.111025,17.926810,0x1FB,1,3A
1778594400.420372,1866964.112080,1866964.111029,17.926844,0x1A6,8,00 00 04 16 B5 01 00 1A
1778594400.420396,1866964.112104,1866964.111030,17.926867,0x1AB,3,00 DC 18
1778594400.420448,1866964.112156,1866964.111032,17.926919,0x294,8,00 16 01 00 2A 43 00 1D
1778594400.420473,1866964.112181,1866964.111033,17.926944,0x221,4,20 00 00 10
1778594400.420496,1866964.112204,1866964.111035,17.926967,0x295,4,00 00 00 17
1778594400.420613,1866964.112322,1866964.111053,17.927085,0x255,8,00 00 00 00 55 55 B8 9E
1778594400.420724,1866964.112433,1866964.111063,17.927196,0x320,8,00 00 00 00 00 00 00 03
1778594400.420751,1866964.112459,1866964.111065,17.927223,0x324,8,7D 71 40 F6 00 00 00 0A
1778594400.420810,1866964.112518,1866964.111066,17.927281,0x328,8,00 00 00 00 00 80 00 7C
1778594400.420837,1866964.112545,1866964.111067,17.927308,0x3D7,8,B0 00 00 00 00 00 00 42
1778594400.420860,1866964.112568,1866964.111073,17.927331,0x39,3,00 00 0C
1778594400.421152,1866964.112860,1866964.111141,17.927623,0x305,7,80 14 00 00 00 00 03
1778594400.421347,1866964.113055,1866964.111166,17.927818,0x45B,2,00 22
1778594400.605820,1866964.297529,1866964.297289,18.112292,0x91,8,80 33 88 02 04 00 00 37
1778594400.605905,1866964.297613,1866964.297301,18.112376,0x1A4,8,01 B0 00 00 00 00 00 1C
1778594400.605980,1866964.297688,1866964.297303,18.112451,0x1B0,7,80 0F 00 00 00 01 13
1778594400.606048,1866964.297756,1866964.297304,18.112519,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.606116,1866964.297824,1866964.297306,18.112587,0x1EA,8,00 00 00 00 00 00 00 1E
1778594400.606163,1866964.297871,1866964.297308,18.112635,0x156,6,ED 6F 00 00 07 14
1778594400.606214,1866964.297922,1866964.297309,18.112685,0x1AC,8,7F FF 00 00 00 00 00 1C
1778594400.606246,1866964.297954,1866964.297311,18.112718,0x255,8,00 00 00 00 55 55 BC 9A
1778594400.606312,1866964.298020,1866964.297312,18.112783,0x130,8,00 8D 00 6E 00 00 04 07
1778594400.606361,1866964.298069,1866964.297315,18.112832,0x158,8,00 00 00 00 00 00 16 03
1778594400.606420,1866964.298128,1866964.297316,18.112891,0x17C,8,00 00 02 F3 01 00 20 0D
1778594400.606516,1866964.298224,1866964.297318,18.112987,0x191,8,08 00 80 A1 A1 04 7F 0D
1778594400.606592,1866964.298300,1866964.297319,18.113064,0x1DC,7,02 02 F3 00 00 00 08
1778594400.606626,1866964.298334,1866964.297321,18.113098,0x1ED,3,01 FF 0D
1778594400.606650,1866964.298358,1866964.297323,18.113121,0x39,3,00 00 0C
1778594400.606691,1866964.298400,1866964.297325,18.113163,0x1FB,1,0D
1778594400.606724,1866964.298433,1866964.297328,18.113196,0x1AB,3,00 DB 28
1778594400.606782,1866964.298490,1866964.297330,18.113253,0x1A6,8,00 00 00 17 B5 01 00 2C
1778594400.606841,1866964.298549,1866964.297338,18.113312,0x372,2,20 37
1778594400.606867,1866964.298575,1866964.297340,18.113339,0x309,8,00 00 00 00 00 00 00 75
1778594400.606925,1866964.298633,1866964.297341,18.113397,0x374,7,57 00 00 00 00 00 3B
1778594400.606984,1866964.298692,1866964.297342,18.113455,0x37B,8,30 00 00 20 00 00 00 3B
1778594400.607033,1866964.298742,1866964.297344,18.113505,0x396,7,00 00 3B 57 00 00 39
1778594400.607234,1866964.298943,1866964.297397,18.113706,0x221,4,20 00 00 2F
1778594400.607260,1866964.298968,1866964.297398,18.113731,0x294,8,00 16 01 00 2A 43 00 2C
1778594400.607284,1866964.298992,1866964.297400,18.113755,0x295,4,00 00 00 26
1778594400.607428,1866964.299136,1866964.297437,18.113899,0x320,8,00 00 00 00 00 00 00 21
1778594400.607454,1866964.299162,1866964.297438,18.113925,0x324,8,7D 71 40 F6 00 00 00 28
1778594400.607512,1866964.299220,1866964.297439,18.113983,0x328,8,00 00 00 00 00 80 00 5E
1778594400.607545,1866964.299253,1866964.297441,18.114016,0x3D7,8,B0 00 00 00 00 00 00 15
1778594400.803113,1866964.494821,1866964.494608,18.309584,0x156,6,ED 6F 00 00 07 32
1778594400.803200,1866964.494909,1866964.494621,18.309672,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594400.803230,1866964.494938,1866964.494623,18.309702,0x130,8,00 35 00 6A 00 00 04 26
1778594400.803282,1866964.494990,1866964.494625,18.309753,0x158,8,00 00 00 00 00 00 16 21
1778594400.803336,1866964.495044,1866964.494627,18.309808,0x17C,8,00 00 03 27 01 00 20 23
1778594400.803406,1866964.495115,1866964.494628,18.309878,0x191,8,08 00 80 A1 A1 04 7F 2B
1778594400.803484,1866964.495192,1866964.494630,18.309956,0x1DC,7,02 03 12 00 00 00 15
1778594400.803522,1866964.495230,1866964.494631,18.309993,0x1ED,3,01 FF 1C
1778594400.803545,1866964.495253,1866964.494632,18.310016,0x45B,2,00 31
1778594400.803570,1866964.495278,1866964.494634,18.310041,0x91,8,80 33 88 16 06 00 00 21
1778594400.803627,1866964.495335,1866964.494635,18.310098,0x1FB,1,1C
1778594400.803661,1866964.495369,1866964.494638,18.310132,0x1AB,3,00 E1 30
1778594400.803749,1866964.495457,1866964.494645,18.310220,0x1A6,8,00 00 00 17 B5 01 00 3B
1778594400.803773,1866964.495481,1866964.494647,18.310245,0x221,4,21 00 00 2E
1778594400.803799,1866964.495507,1866964.494649,18.310270,0x294,8,00 16 01 00 2A 43 00 2C
1778594400.803823,1866964.495531,1866964.494650,18.310294,0x295,4,00 00 00 26
1778594400.803857,1866964.495565,1866964.494652,18.310328,0x1A4,8,01 B0 00 00 00 00 00 3A
1778594400.803916,1866964.495624,1866964.494654,18.310387,0x1B0,7,80 0F 00 00 00 01 31
1778594400.803966,1866964.495674,1866964.494655,18.310438,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.804015,1866964.495723,1866964.494657,18.310486,0x1EA,8,00 00 00 00 00 00 00 3C
1778594400.804077,1866964.495785,1866964.494661,18.310548,0x255,8,00 00 00 00 55 55 C1 95
1778594400.804188,1866964.495896,1866964.494673,18.310660,0x39,3,00 00 1B
1778594400.804286,1866964.495994,1866964.494686,18.310757,0x309,8,00 00 00 00 00 00 00 57
1778594400.804342,1866964.496050,1866964.494687,18.310813,0x372,2,20 19
1778594400.804369,1866964.496077,1866964.494688,18.310841,0x374,7,57 00 00 00 00 00 1D
1778594400.804428,1866964.496136,1866964.494690,18.310900,0x37B,8,30 00 00 20 00 00 00 1D
1778594400.804478,1866964.496186,1866964.494691,18.310949,0x396,7,00 00 3B 57 00 00 1B
1778594400.804504,1866964.496212,1866964.494692,18.310975,0x428,7,00 00 00 00 00 00 37
1778594400.804662,1866964.496370,1866964.494716,18.311133,0x551,5,00 00 00 06 16
1778594400.804861,1866964.496569,1866964.494744,18.311332,0x320,8,00 00 00 00 00 00 00 03
1778594400.804886,1866964.496594,1866964.494745,18.311357,0x324,8,7D 71 40 F7 00 00 00 09
1778594400.804946,1866964.496655,1866964.494746,18.311418,0x328,8,00 00 00 00 00 80 00 7C
1778594400.804972,1866964.496680,1866964.494748,18.311444,0x3D7,8,B0 00 00 00 00 00 00 60
1778594400.804996,1866964.496704,1866964.494749,18.311467,0x400,5,00 00 00 00 04
1778594400.805019,1866964.496727,1866964.494750,18.311490,0x403,5,00 00 02 00 0F
1778594400.805043,1866964.496752,1866964.494751,18.311515,0x40C,8,23 30 32 34 30 34 00 0A
1778594400.805068,1866964.496777,1866964.494753,18.311540,0x40F,8,33 00 00 00 00 00 00 0F
1778594400.805093,1866964.496801,1866964.494754,18.311565,0x454,8,00 F7 02 00 00 00 60 0D
1778594400.805119,1866964.496827,1866964.494755,18.311590,0x465,8,00 00 00 00 00 00 01 08
1778594400.991741,1866964.683449,1866964.683196,18.498212,0x91,8,80 33 88 0E 05 00 00 1C
1778594400.991888,1866964.683597,1866964.683210,18.498360,0x1A4,8,01 B0 00 00 00 00 00 0D
1778594400.992038,1866964.683746,1866964.683212,18.498509,0x1B0,7,80 0F 00 00 00 01 04
1778594400.992126,1866964.683834,1866964.683214,18.498597,0x1D0,8,00 00 00 00 00 00 00 0A
1778594400.992191,1866964.683899,1866964.683216,18.498662,0x1EA,8,00 00 00 00 00 00 00 0F
1778594400.992262,1866964.683970,1866964.683218,18.498733,0x156,6,ED 6F 00 00 07 32
1778594400.992313,1866964.684021,1866964.683220,18.498785,0x1AC,8,7F FF 00 00 00 00 00 0D
1778594400.992340,1866964.684048,1866964.683222,18.498811,0x130,8,00 37 00 69 00 00 04 25
1778594400.992396,1866964.684105,1866964.683224,18.498868,0x158,8,00 00 00 00 00 00 16 21
1778594400.992459,1866964.684167,1866964.683226,18.498930,0x17C,8,00 00 03 0C 01 00 20 20
1778594400.992548,1866964.684257,1866964.683228,18.499020,0x191,8,08 00 80 A1 A1 04 7F 2B
1778594400.992645,1866964.684353,1866964.683229,18.499116,0x1DC,7,02 03 0C 00 00 00 3A
1778594400.992670,1866964.684378,1866964.683231,18.499141,0x1ED,3,01 FF 3A
1778594400.992692,1866964.684400,1866964.683233,18.499164,0x1FB,1,3A
1778594400.992735,1866964.684443,1866964.683238,18.499206,0x1AB,3,00 CF 16
1778594400.992828,1866964.684536,1866964.683248,18.499299,0x1A6,8,00 00 00 13 BB 01 00 1B
1778594400.992853,1866964.684561,1866964.683249,18.499324,0x221,4,21 00 00 3D
1778594400.992877,1866964.684586,1866964.683251,18.499349,0x294,8,00 16 01 00 2A 43 00 3B
1778594400.992902,1866964.684610,1866964.683252,18.499373,0x295,4,00 00 00 35
1778594400.992925,1866964.684633,1866964.683255,18.499397,0x555,5,00 00 00 04 32
1778594400.993010,1866964.684718,1866964.683270,18.499482,0x255,8,00 00 00 00 55 55 C6 90
1778594400.993071,1866964.684779,1866964.683271,18.499542,0x406,5,00 00 00 03 1A
1778594400.993144,1866964.684852,1866964.683294,18.499615,0x39,3,00 00 2A
1778594400.993242,1866964.684950,1866964.683308,18.499714,0x309,8,00 00 00 00 00 00 00 75
1778594400.993311,1866964.685019,1866964.683310,18.499782,0x372,2,20 37
1778594400.993337,1866964.685045,1866964.683311,18.499808,0x374,7,57 00 00 00 00 00 3B
1778594400.993396,1866964.685105,1866964.683312,18.499868,0x37B,8,30 00 00 20 00 00 00 3B
1778594400.993456,1866964.685164,1866964.683314,18.499927,0x396,7,00 00 3B 57 00 00 39
1778594400.993800,1866964.685508,1866964.683365,18.500271,0x320,8,00 00 00 00 00 00 00 21
1778594400.993826,1866964.685534,1866964.683366,18.500297,0x324,8,7D 71 40 F7 00 00 00 27
1778594400.993906,1866964.685614,1866964.683367,18.500377,0x328,8,00 00 00 00 00 80 00 5E
1778594400.993944,1866964.685653,1866964.683369,18.500416,0x3D7,8,B0 00 00 00 00 00 00 33
1778594401.179256,1866964.870965,1866964.870641,18.685728,0x39,3,00 00 2A
1778594401.179313,1866964.871021,1866964.870661,18.685784,0x1FB,1,0D
1778594401.179343,1866964.871051,1866964.870664,18.685814,0x91,8,7F F3 88 06 05 00 00 0B
1778594401.179404,1866964.871112,1866964.870666,18.685875,0x156,6,ED 6F 00 00 07 23
1778594401.179453,1866964.871162,1866964.870669,18.685925,0x1AB,3,00 D0 23
1778594401.179509,1866964.871218,1866964.870672,18.685981,0x130,8,00 2B 00 68 00 00 04 14
1778594401.179561,1866964.871270,1866964.870674,18.686033,0x158,8,00 00 00 00 00 00 16 12
1778594401.179616,1866964.871325,1866964.870677,18.686088,0x17C,8,00 00 03 13 01 00 20 19
1778594401.179699,1866964.871408,1866964.870680,18.686171,0x191,8,08 00 80 A1 A1 04 7F 1C
1778594401.179779,1866964.871487,1866964.870682,18.686250,0x1A6,8,00 00 00 14 B8 01 00 2C
1778594401.179805,1866964.871513,1866964.870685,18.686277,0x305,7,80 14 00 00 00 00 30
1778594401.179879,1866964.871587,1866964.870690,18.686350,0x1A4,8,01 92 00 00 00 00 00 2B
1778594401.179938,1866964.871646,1866964.870693,18.686409,0x1B0,7,80 0F 00 00 00 01 22
1778594401.180043,1866964.871752,1866964.870695,18.686515,0x1D0,8,00 00 00 00 00 00 00 0A
1778594401.180120,1866964.871828,1866964.870697,18.686591,0x1EA,8,00 00 00 00 00 00 00 2D
1778594401.180209,1866964.871917,1866964.870702,18.686681,0x1AC,8,7F FF 00 00 00 00 00 2B
1778594401.180307,1866964.872016,1866964.870715,18.686779,0x1DC,7,02 03 13 00 00 00 14
1778594401.180351,1866964.872059,1866964.870718,18.686822,0x1ED,3,01 FF 1C
1778594401.180489,1866964.872197,1866964.870744,18.686961,0x221,4,21 00 00 00
1778594401.180517,1866964.872226,1866964.870747,18.686989,0x294,8,00 16 01 00 2A 43 00 0E
1778594401.180543,1866964.872251,1866964.870749,18.687014,0x295,4,00 00 00 08
1778594401.180629,1866964.872337,1866964.870768,18.687100,0x255,8,00 00 00 00 55 55 CB 8B
1778594401.180869,1866964.872577,1866964.870806,18.687340,0x309,8,00 00 00 00 00 00 00 57
1778594401.181007,1866964.872715,1866964.870808,18.687478,0x372,2,20 19
1778594401.181034,1866964.872742,1866964.870811,18.687506,0x374,7,57 00 00 00 00 00 1D
1778594401.181122,1866964.872830,1866964.870814,18.687593,0x37B,8,30 00 00 20 00 00 00 1D
1778594401.181172,1866964.872881,1866964.870816,18.687644,0x396,7,00 00 3B 57 00 00 1B
1778594401.181199,1866964.872907,1866964.870818,18.687670,0x510,8,00 00 00 00 00 00 00 11
1778594401.181598,1866964.873307,1866964.870900,18.688070,0x320,8,00 00 00 00 00 00 00 03
1778594401.181643,1866964.873352,1866964.870902,18.688115,0x324,8,7D 71 40 F7 00 00 00 09
