time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594383.498805,1866947.190513,1866947.187467,1.005277,0x372,0.0,0.055,0,1.073,1,0.969,63.7,1.253,0.0,0.646,0.0,0.646,0.0,0.646,0.0,0.646
1778594383.498830,1866947.190538,1866947.187468,1.005302,0x374,0.0,0.080,0,1.098,1,0.994,63.7,1.278,0.0,0.670,0.0,0.670,0.0,0.670,0.0,0.670
1778594383.498888,1866947.190595,1866947.187470,1.005359,0x37B,0.0,0.137,0,1.155,1,1.051,63.7,1.335,0.0,0.728,0.0,0.728,0.0,0.728,0.0,0.728
1778594383.498979,1866947.190688,1866947.187480,1.005451,0x396,0.0,0.229,0,1.247,1,1.143,63.7,1.427,0.0,0.820,0.0,0.820,0.0,0.820,0.0,0.820
1778594383.499122,1866947.190831,1866947.187512,1.005594,0x320,0.0,0.372,0,1.390,1,1.286,63.7,1.570,0.0,0.963,0.0,0.963,0.0,0.963,0.0,0.963
1778594383.499149,1866947.190857,1866947.187514,1.005620,0x324,0.0,0.399,0,1.416,1,1.312,63.7,1.597,0.0,0.989,0.0,0.989,0.0,0.989,0.0,0.989
1778594383.499204,1866947.190912,1866947.187516,1.005675,0x328,0.0,0.454,0,1.472,1,1.367,63.7,1.652,0.0,1.044,0.0,1.044,0.0,1.044,0.0,1.044
1778594383.690198,1866947.381906,1866947.381656,1.196669,0x1A6,0.0,191.448,0,192.466,1,192.361,63.7,192.646,0.0,192.038,0.0,192.038,0.0,192.038,0.0,192.038
1778594383.690274,1866947.381982,1866947.381674,1.196745,0x221,0.0,191.524,0,192.542,1,192.437,63.7,192.722,0.0,192.114,0.0,192.114,0.0,192.114,0.0,192.114
1778594383.690313,1866947.382021,1866947.381675,1.196785,0x294,0.0,191.563,0,192.581,1,192.477,63.7,192.761,0.0,192.154,0.0,192.154,0.0,192.154,0.0,192.154
1778594383.690352,1866947.382060,1866947.381677,1.196823,0x130,0.0,191.602,0,0.000,1,192.515,63.7,192.800,0.0,192.192,0.0,192.192,0.0,192.192,0.0,192.192
1778594383.690422,1866947.382130,1866947.381679,1.196894,0x158,0.0,191.672,0,0.070,1,192.586,63.7,192.870,0.0,192.263,0.0,192.263,0.0,192.263,0.0,192.263
1778594383.690480,1866947.382189,1866947.381680,1.196952,0x17C,0.0,191.730,0,0.128,1,0.000,63.7,192.928,0.0,192.321,0.0,192.321,0.0,192.321,0.0,192.321
1778594383.690553,1866947.382261,1866947.381682,1.197024,0x191,0.0,191.803,0,0.201,1,0.072,63.7,193.001,0.0,192.393,0.0,192.393,0.0,192.393,0.0,192.393
1778594383.690640,1866947.382348,1866947.381683,1.197111,0x295,0.0,191.890,0,0.288,1,0.159,63.7,193.088,0.0,192.480,0.0,192.480,0.0,192.480,0.0,192.480
1778594383.690665,1866947.382373,1866947.381685,1.197136,0x1FB,0.0,191.914,0,0.312,1,0.184,63.7,193.112,0.0,192.505,0.0,192.505,0.0,192.505,0.0,192.505
1778594383.690690,1866947.382398,1866947.381687,1.197161,0x91,0.0,191.940,0,0.338,1,0.209,63.7,193.138,0.0,192.530,0.0,192.530,0.0,192.530,0.0,192.530
1778594383.690733,1866947.382442,1866947.381689,1.197205,0x1A4,0.0,191.983,0,0.381,1,0.253,63.7,193.181,0.0,192.574,0.0,192.574,0.0,192.574,0.0,192.574
1778594383.690793,1866947.382501,1866947.381691,1.197264,0x1B0,0.0,192.043,0,0.441,1,0.312,63.7,193.241,0.0,192.633,0.0,192.633,0.0,192.633,0.0,192.633
1778594383.690845,1866947.382553,1866947.381692,1.197317,0x1D0,0.0,192.095,0,0.493,1,0.365,63.7,193.293,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594383.690902,1866947.382611,1866947.381694,1.197374,0x156,0.0,192.152,0,0.550,1,0.422,63.7,0.000,0.0,0.057,0.0,0.057,0.0,0.057,0.0,0.057
1778594383.690949,1866947.382657,1866947.381696,1.197421,0x1EA,0.0,192.199,0,0.597,1,0.469,63.7,0.047,0.0,0.104,0.0,0.104,0.0,0.104,0.0,0.104
1778594383.690995,1866947.382703,1866947.381697,1.197466,0x1AC,0.0,192.245,0,0.643,1,0.514,63.7,0.092,0.0,0.149,0.0,0.149,0.0,0.149,0.0,0.149
1778594383.691021,1866947.382729,1866947.381698,1.197492,0x255,0.0,192.271,0,0.669,1,0.540,63.7,0.118,0.0,0.176,0.0,0.176,0.0,0.176,0.0,0.176
1778594383.691121,1866947.382829,1866947.381706,1.197592,0x1DC,0.0,192.371,0,0.769,1,0.640,63.7,0.218,0.0,0.275,0.0,0.275,0.0,0.275,0.0,0.275
1778594383.691145,1866947.382853,1866947.381707,1.197616,0x1ED,0.0,192.395,0,0.793,1,0.664,63.7,0.242,0.0,0.300,0.0,0.300,0.0,0.300,0.0,0.300
1778594383.691170,1866947.382878,1866947.381709,1.197641,0x305,0.0,192.420,0,0.818,1,0.689,63.7,0.267,0.0,0.325,0.0,0.325,0.0,0.325,0.0,0.325
1778594383.691248,1866947.382957,1866947.381714,1.197720,0x1AB,0.0,192.498,0,0.896,1,0.768,63.7,0.346,0.0,0.403,0.0,0.403,0.0,0.403,0.0,0.403
1778594383.691342,1866947.383050,1866947.381725,1.197813,0x39,0.0,192.592,0,0.990,1,0.861,63.7,0.440,0.0,0.497,0.0,0.497,0.0,0.497,0.0,0.497
1778594383.691560,1866947.383268,1866947.381763,1.198031,0x45B,0.0,192.810,0,1.208,1,1.079,63.7,0.657,0.0,0.714,0.0,0.714,0.0,0.714,0.0,0.714
1778594383.691762,1866947.383470,1866947.381798,1.198233,0x372,0.0,193.012,0,1.410,1,1.281,63.7,0.859,0.0,0.916,0.0,0.916,0.0,0.916,0.0,0.916
1778594383.691787,1866947.383495,1866947.381799,1.198258,0x309,0.0,0.000,0,1.434,1,1.306,63.7,0.884,0.0,0.941,0.0,0.941,0.0,0.941,0.0,0.941
1778594383.691854,1866947.383562,1866947.381802,1.198325,0x374,0.0,0.067,0,1.502,1,1.373,63.7,0.951,0.0,1.008,0.0,1.008,0.0,1.008,0.0,1.008
1778594383.691926,1866947.383634,1866947.381803,1.198397,0x37B,0.0,0.139,0,1.573,1,1.445,63.7,1.023,0.0,1.080,0.0,1.080,0.0,1.080,0.0,1.080
1778594383.691979,1866947.383687,1866947.381805,1.198450,0x396,0.0,0.193,0,1.627,1,1.498,63.7,1.077,0.0,1.134,0.0,1.134,0.0,1.134,0.0,1.134
1778594383.692117,1866947.383825,1866947.381824,1.198588,0x320,0.0,0.330,0,1.765,1,1.636,63.7,1.214,0.0,1.272,0.0,1.272,0.0,1.272,0.0,1.272
1778594383.692143,1866947.383851,1866947.381825,1.198614,0x324,0.0,0.357,0,1.791,1,1.662,63.7,1.241,0.0,1.298,0.0,1.298,0.0,1.298,0.0,1.298
1778594383.692201,1866947.383909,1866947.381827,1.198672,0x328,0.0,0.415,0,1.849,1,1.721,63.7,1.299,0.0,1.356,0.0,1.356,0.0,1.356,0.0,1.356
1778594383.692226,1866947.383934,1866947.381828,1.198697,0x400,0.0,0.440,0,1.874,1,1.745,63.7,1.324,0.0,1.381,0.0,1.381,0.0,1.381,0.0,1.381
1778594383.692250,1866947.383958,1866947.381830,1.198721,0x403,0.0,0.463,0,1.898,1,1.769,63.7,1.347,0.0,1.404,0.0,1.404,0.0,1.404,0.0,1.404
1778594383.692274,1866947.383982,1866947.381831,1.198746,0x40C,0.0,0.488,0,1.922,1,1.794,63.7,1.372,0.0,1.429,0.0,1.429,0.0,1.429,0.0,1.429
1778594383.692300,1866947.384008,1866947.381832,1.198771,0x40F,0.0,0.513,0,1.947,1,1.819,63.7,1.397,0.0,1.454,0.0,1.454,0.0,1.454,0.0,1.454
1778594383.692324,1866947.384033,1866947.381833,1.198796,0x454,0.0,0.538,0,1.972,1,1.844,63.7,1.422,0.0,1.479,0.0,1.479,0.0,1.479,0.0,1.479
1778594383.692350,1866947.384058,1866947.381834,1.198821,0x465,0.0,0.563,0,1.998,1,1.869,63.7,1.447,0.0,1.504,0.0,1.504,0.0,1.504,0.0,1.504
1778594383.872867,1866947.564576,1866947.564380,1.379339,0x1DC,0.0,181.081,0,182.516,1,182.387,63.7,181.965,0.0,182.022,0.0,182.022,0.0,182.022,0.0,182.022
1778594383.872921,1866947.564629,1866947.564394,1.379393,0x1ED,0.0,181.135,0,182.569,1,182.441,63.7,182.019,0.0,182.076,0.0,182.076,0.0,182.076,0.0,182.076
1778594383.872950,1866947.564658,1866947.564396,1.379422,0x91,0.0,181.164,0,182.598,1,182.470,63.7,182.048,0.0,182.105,0.0,182.105,0.0,182.105,0.0,182.105
1778594383.873007,1866947.564715,1866947.564398,1.379478,0x156,0.0,181.221,0,182.655,1,182.526,63.7,0.000,0.0,182.162,0.0,182.162,0.0,182.162,0.0,182.162
1778594383.873055,1866947.564763,1866947.564400,1.379526,0x1AB,0.0,181.269,0,182.703,1,182.574,63.7,0.048,0.0,182.210,0.0,182.210,0.0,182.210,0.0,182.210
1778594383.873109,1866947.564817,1866947.564402,1.379581,0x130,0.0,181.323,0,0.000,1,182.629,63.7,0.102,0.0,182.264,0.0,182.264,0.0,182.264,0.0,182.264
1778594383.873158,1866947.564866,1866947.564403,1.379630,0x158,0.0,181.372,0,0.049,1,182.678,63.7,0.151,0.0,182.313,0.0,182.313,0.0,182.313,0.0,182.313
1778594383.873211,1866947.564919,1866947.564404,1.379682,0x17C,0.0,181.425,0,0.102,1,0.000,63.7,0.204,0.0,182.366,0.0,182.366,0.0,182.366,0.0,182.366
1778594383.873281,1866947.564989,1866947.564406,1.379752,0x191,0.0,181.495,0,0.172,1,0.070,63.7,0.274,0.0,182.436,0.0,182.436,0.0,182.436,0.0,182.436
1778594383.873356,1866947.565064,1866947.564407,1.379827,0x1A6,0.0,181.569,0,0.247,1,0.145,63.7,0.349,0.0,182.511,0.0,182.511,0.0,182.511,0.0,182.511
1778594383.873381,1866947.565089,1866947.564409,1.379853,0x221,0.0,181.595,0,0.272,1,0.170,63.7,0.374,0.0,182.536,0.0,182.536,0.0,182.536,0.0,182.536
1778594383.873408,1866947.565116,1866947.564410,1.379879,0x294,0.0,181.621,0,0.298,1,0.197,63.7,0.401,0.0,182.562,0.0,182.562,0.0,182.562,0.0,182.562
1778594383.873431,1866947.565139,1866947.564412,1.379903,0x295,0.0,181.645,0,0.322,1,0.220,63.7,0.424,0.0,182.586,0.0,182.586,0.0,182.586,0.0,182.586
1778594383.873454,1866947.565162,1866947.564413,1.379925,0x1FB,0.0,181.667,0,0.344,1,0.243,63.7,0.447,0.0,182.608,0.0,182.608,0.0,182.608,0.0,182.608
1778594383.873488,1866947.565196,1866947.564416,1.379960,0x1A4,0.0,181.702,0,0.379,1,0.277,63.7,0.481,0.0,182.643,0.0,182.643,0.0,182.643,0.0,182.643
1778594383.873554,1866947.565262,1866947.564417,1.380025,0x1B0,0.0,181.767,0,0.445,1,0.343,63.7,0.547,0.0,182.708,0.0,182.708,0.0,182.708,0.0,182.708
1778594383.873605,1866947.565313,1866947.564419,1.380076,0x1D0,0.0,181.818,0,0.495,1,0.394,63.7,0.598,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594383.873662,1866947.565370,1866947.564422,1.380133,0x1EA,0.0,181.876,0,0.553,1,0.451,63.7,0.655,0.0,0.057,0.0,0.057,0.0,0.057,0.0,0.057
1778594383.873708,1866947.565416,1866947.564423,1.380179,0x1AC,0.0,181.922,0,0.599,1,0.497,63.7,0.701,0.0,0.103,0.0,0.103,0.0,0.103,0.0,0.103
1778594383.873734,1866947.565442,1866947.564424,1.380205,0x255,0.0,181.947,0,0.625,1,0.523,63.7,0.727,0.0,0.129,0.0,0.129,0.0,0.129,0.0,0.129
1778594383.873844,1866947.565552,1866947.564434,1.380315,0x305,0.0,182.058,0,0.735,1,0.633,63.7,0.837,0.0,0.239,0.0,0.239,0.0,0.239,0.0,0.239
1778594383.873970,1866947.565679,1866947.564445,1.380442,0x39,0.0,182.184,0,0.861,1,0.759,63.7,0.964,0.0,0.366,0.0,0.366,0.0,0.366,0.0,0.366
1778594383.874061,1866947.565769,1866947.564456,1.380532,0x406,0.0,182.274,0,0.951,1,0.850,63.7,1.054,0.0,0.456,0.0,0.456,0.0,0.456,0.0,0.456
1778594383.874402,1866947.566110,1866947.564508,1.380873,0x372,0.0,182.615,0,1.292,1,1.191,63.7,1.395,0.0,0.797,0.0,0.797,0.0,0.797,0.0,0.797
1778594383.874427,1866947.566135,1866947.564509,1.380898,0x309,0.0,0.000,0,1.317,1,1.216,63.7,1.420,0.0,0.822,0.0,0.822,0.0,0.822,0.0,0.822
1778594383.874483,1866947.566192,1866947.564510,1.380955,0x374,0.0,0.057,0,1.374,1,1.272,63.7,1.476,0.0,0.879,0.0,0.879,0.0,0.879,0.0,0.879
1778594383.874542,1866947.566250,1866947.564511,1.381014,0x37B,0.0,0.116,0,1.433,1,1.331,63.7,1.535,0.0,0.938,0.0,0.938,0.0,0.938,0.0,0.938
1778594383.874636,1866947.566345,1866947.564512,1.381108,0x396,0.0,0.210,0,1.527,1,1.426,63.7,1.630,0.0,1.032,0.0,1.032,0.0,1.032,0.0,1.032
1778594383.874668,1866947.566376,1866947.564513,1.381140,0x428,0.0,0.242,0,1.559,1,1.457,63.7,1.661,0.0,1.064,0.0,1.064,0.0,1.064,0.0,1.064
1778594384.043151,1866947.734859,1866947.734631,1.549623,0x465,0.0,168.725,0,170.042,1,169.940,63.7,170.144,0.0,169.547,0.0,169.547,0.0,169.547,0.0,169.547
1778594384.043234,1866947.734942,1866947.734645,1.549705,0x91,0.0,168.807,0,170.124,1,170.023,63.7,170.227,0.0,169.629,0.0,169.629,0.0,169.629,0.0,169.629
1778594384.043312,1866947.735020,1866947.734647,1.549783,0x156,0.0,168.885,0,170.203,1,170.101,63.7,0.000,0.0,169.707,0.0,169.707,0.0,169.707,0.0,169.707
1778594384.043376,1866947.735084,1866947.734648,1.549847,0x1AB,0.0,168.949,0,170.267,1,170.165,63.7,0.064,0.0,169.771,0.0,169.771,0.0,169.771,0.0,169.771
1778594384.043435,1866947.735143,1866947.734649,1.549906,0x130,0.0,169.008,0,0.000,1,170.224,63.7,0.123,0.0,169.830,0.0,169.830,0.0,169.830,0.0,169.830
1778594384.043486,1866947.735194,1866947.734651,1.549958,0x158,0.0,169.060,0,0.051,1,170.275,63.7,0.174,0.0,169.882,0.0,169.882,0.0,169.882,0.0,169.882
1778594384.043544,1866947.735253,1866947.734652,1.550016,0x17C,0.0,169.118,0,0.109,1,0.000,63.7,0.232,0.0,169.940,0.0,169.940,0.0,169.940,0.0,169.940
1778594384.043614,1866947.735322,1866947.734653,1.550085,0x191,0.0,169.187,0,0.179,1,0.070,63.7,0.302,0.0,170.009,0.0,170.009,0.0,170.009,0.0,170.009
1778594384.043688,1866947.735396,1866947.734655,1.550159,0x1A6,0.0,169.261,0,0.253,1,0.144,63.7,0.376,0.0,170.083,0.0,170.083,0.0,170.083,0.0,170.083
1778594384.043713,1866947.735421,1866947.734656,1.550184,0x39,0.0,169.286,0,0.278,1,0.168,63.7,0.401,0.0,170.108,0.0,170.108,0.0,170.108,0.0,170.108
1778594384.043735,1866947.735443,1866947.734657,1.550206,0x1FB,0.0,169.308,0,0.300,1,0.190,63.7,0.423,0.0,170.130,0.0,170.130,0.0,170.130,0.0,170.130
1778594384.043769,1866947.735477,1866947.734660,1.550240,0x1A4,0.0,169.342,0,0.334,1,0.225,63.7,0.457,0.0,170.164,0.0,170.164,0.0,170.164,0.0,170.164
1778594384.043828,1866947.735536,1866947.734661,1.550299,0x1B0,0.0,169.401,0,0.393,1,0.284,63.7,0.516,0.0,170.223,0.0,170.223,0.0,170.223,0.0,170.223
1778594384.043880,1866947.735588,1866947.734663,1.550351,0x1D0,0.0,169.453,0,0.445,1,0.336,63.7,0.568,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594384.043938,1866947.735646,1866947.734667,1.550409,0x1EA,0.0,169.511,0,0.503,1,0.394,63.7,0.626,0.0,0.058,0.0,0.058,0.0,0.058,0.0,0.058
1778594384.043983,1866947.735691,1866947.734669,1.550454,0x1AC,0.0,169.556,0,0.548,1,0.439,63.7,0.671,0.0,0.103,0.0,0.103,0.0,0.103,0.0,0.103
1778594384.044044,1866947.735752,1866947.734676,1.550515,0x1DC,0.0,169.617,0,0.609,1,0.499,63.7,0.732,0.0,0.164,0.0,0.164,0.0,0.164,0.0,0.164
1778594384.044070,1866947.735778,1866947.734678,1.550541,0x1ED,0.0,169.643,0,0.635,1,0.526,63.7,0.758,0.0,0.190,0.0,0.190,0.0,0.190,0.0,0.190
1778594384.044161,1866947.735869,1866947.734693,1.550632,0x221,0.0,169.734,0,0.726,1,0.616,63.7,0.849,0.0,0.281,0.0,0.281,0.0,0.281,0.0,0.281
1778594384.044186,1866947.735894,1866947.734694,1.550657,0x294,0.0,169.759,0,0.751,1,0.642,63.7,0.874,0.0,0.306,0.0,0.306,0.0,0.306,0.0,0.306
1778594384.044210,1866947.735918,1866947.734696,1.550681,0x295,0.0,169.783,0,0.775,1,0.665,63.7,0.898,0.0,0.330,0.0,0.330,0.0,0.330,0.0,0.330
1778594384.044298,1866947.736006,1866947.734708,1.550770,0x255,0.0,169.872,0,0.863,1,0.754,63.7,0.986,0.0,0.418,0.0,0.418,0.0,0.418,0.0,0.418
1778594384.044415,1866947.736122,1866947.734719,1.550886,0x305,0.0,169.988,0,0.979,1,0.870,63.7,1.102,0.0,0.534,0.0,0.534,0.0,0.534,0.0,0.534
1778594384.231422,1866947.923131,1866947.922890,1.737894,0x91,0.0,356.996,0,187.988,1,187.878,63.7,188.111,0.0,187.543,0.0,187.543,0.0,187.543,0.0,187.543
1778594384.231538,1866947.923246,1866947.922904,1.738009,0x1A4,0.0,357.111,0,188.103,1,187.993,63.7,188.226,0.0,187.658,0.0,187.658,0.0,187.658,0.0,187.658
1778594384.231627,1866947.923336,1866947.922906,1.738099,0x1B0,0.0,357.201,0,188.192,1,188.083,63.7,188.315,0.0,187.747,0.0,187.747,0.0,187.747,0.0,187.747
1778594384.231683,1866947.923392,1866947.922908,1.738155,0x1D0,0.0,357.257,0,188.249,1,188.139,63.7,188.372,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594384.231734,1866947.923442,1866947.922910,1.738205,0x156,0.0,357.307,0,188.298,1,188.189,63.7,0.000,0.0,0.050,0.0,0.050,0.0,0.050,0.0,0.050
1778594384.231781,1866947.923489,1866947.922912,1.738252,0x1EA,0.0,357.354,0,188.346,1,188.236,63.7,0.047,0.0,0.097,0.0,0.097,0.0,0.097,0.0,0.097
1778594384.231826,1866947.923534,1866947.922914,1.738298,0x1AC,0.0,357.400,0,188.391,1,188.282,63.7,0.093,0.0,0.143,0.0,0.143,0.0,0.143,0.0,0.143
1778594384.231853,1866947.923561,1866947.922916,1.738325,0x130,0.0,357.427,0,0.000,1,188.309,63.7,0.120,0.0,0.170,0.0,0.170,0.0,0.170,0.0,0.170
1778594384.231903,1866947.923611,1866947.922918,1.738375,0x158,0.0,357.477,0,0.050,1,188.359,63.7,0.170,0.0,0.219,0.0,0.219,0.0,0.219,0.0,0.219
1778594384.231958,1866947.923666,1866947.922920,1.738429,0x17C,0.0,357.531,0,0.105,1,0.000,63.7,0.224,0.0,0.274,0.0,0.274,0.0,0.274,0.0,0.274
1778594384.232030,1866947.923739,1866947.922921,1.738502,0x191,0.0,357.604,0,0.177,1,0.072,63.7,0.297,0.0,0.347,0.0,0.347,0.0,0.347,0.0,0.347
1778594384.232124,1866947.923832,1866947.922922,1.738596,0x1DC,0.0,357.698,0,0.271,1,0.166,63.7,0.391,0.0,0.440,0.0,0.440,0.0,0.440,0.0,0.440
1778594384.232150,1866947.923858,1866947.922924,1.738621,0x1ED,0.0,357.723,0,0.296,1,0.192,63.7,0.416,0.0,0.466,0.0,0.466,0.0,0.466,0.0,0.466
1778594384.232192,1866947.923900,1866947.922929,1.738663,0x1AB,0.0,357.765,0,0.339,1,0.234,63.7,0.458,0.0,0.508,0.0,0.508,0.0,0.508,0.0,0.508
1778594384.232280,1866947.923988,1866947.922937,1.738751,0x1A6,0.0,357.853,0,0.426,1,0.322,63.7,0.546,0.0,0.596,0.0,0.596,0.0,0.596,0.0,0.596
1778594384.232305,1866947.924013,1866947.922938,1.738776,0x221,0.0,357.878,0,0.452,1,0.347,63.7,0.571,0.0,0.621,0.0,0.621,0.0,0.621,0.0,0.621
1778594384.232330,1866947.924038,1866947.922940,1.738802,0x294,0.0,357.904,0,0.477,1,0.372,63.7,0.597,0.0,0.646,0.0,0.646,0.0,0.646,0.0,0.646
1778594384.232354,1866947.924062,1866947.922942,1.738826,0x295,0.0,357.928,0,0.501,1,0.396,63.7,0.621,0.0,0.670,0.0,0.670,0.0,0.670,0.0,0.670
1778594384.232376,1866947.924084,1866947.922943,1.738847,0x1FB,0.0,357.949,0,0.523,1,0.418,63.7,0.643,0.0,0.692,0.0,0.692,0.0,0.692,0.0,0.692
1778594384.232401,1866947.924109,1866947.922946,1.738872,0x309,0.0,0.000,0,0.548,1,0.443,63.7,0.667,0.0,0.717,0.0,0.717,0.0,0.717,0.0,0.717
1778594384.232458,1866947.924166,1866947.922947,1.738929,0x372,0.0,0.057,0,0.604,1,0.500,63.7,0.724,0.0,0.774,0.0,0.774,0.0,0.774,0.0,0.774
1778594384.232482,1866947.924190,1866947.922949,1.738953,0x374,0.0,0.081,0,0.629,1,0.524,63.7,0.748,0.0,0.798,0.0,0.798,0.0,0.798,0.0,0.798
1778594384.232541,1866947.924249,1866947.922951,1.739012,0x37B,0.0,0.140,0,0.688,1,0.583,63.7,0.807,0.0,0.857,0.0,0.857,0.0,0.857,0.0,0.857
1778594384.232592,1866947.924300,1866947.922952,1.739063,0x396,0.0,0.191,0,0.738,1,0.633,63.7,0.858,0.0,0.908,0.0,0.908,0.0,0.908,0.0,0.908
1778594384.232617,1866947.924325,1866947.922954,1.739088,0x428,0.0,0.216,0,0.764,1,0.659,63.7,0.884,0.0,0.933,0.0,0.933,0.0,0.933,0.0,0.933
1778594384.232700,1866947.924409,1866947.922967,1.739172,0x255,0.0,0.300,0,0.847,1,0.742,63.7,0.967,0.0,1.017,0.0,1.017,0.0,1.017,0.0,1.017
1778594384.232816,1866947.924524,1866947.922977,1.739287,0x320,0.0,0.415,0,0.962,1,0.858,63.7,1.082,0.0,1.132,0.0,1.132,0.0,1.132,0.0,1.132
1778594384.232841,1866947.924549,1866947.922978,1.739313,0x324,0.0,0.440,0,0.988,1,0.883,63.7,1.108,0.0,1.158,0.0,1.158,0.0,1.158,0.0,1.158
1778594384.232900,1866947.924608,1866947.922979,1.739372,0x328,0.0,0.499,0,1.047,1,0.942,63.7,1.167,0.0,1.217,0.0,1.217,0.0,1.217,0.0,1.217
1778594384.232926,1866947.924635,1866947.922981,1.739398,0x3D7,0.0,0.526,0,1.073,1,0.968,63.7,1.193,0.0,1.243,0.0,1.243,0.0,1.243,0.0,1.243
1778594384.233008,1866947.924716,1866947.922994,1.739479,0x39,0.0,0.607,0,1.155,1,1.050,63.7,1.274,0.0,1.324,0.0,1.324,0.0,1.324,0.0,1.324
1778594384.233362,1866947.925070,1866947.923053,1.739833,0x305,0.0,0.961,0,1.509,1,1.404,63.7,1.628,0.0,1.678,0.0,1.678,0.0,1.678,0.0,1.678
1778594384.416567,1866948.108276,1866948.108048,1.923039,0x91,0.0,184.167,0,184.714,1,184.610,63.7,184.834,0.0,184.884,0.0,184.884,0.0,184.884,0.0,184.884
1778594384.416662,1866948.108370,1866948.108061,1.923133,0x156,0.0,184.261,0,184.808,1,184.704,63.7,0.000,0.0,184.978,0.0,184.978,0.0,184.978,0.0,184.978
1778594384.416725,1866948.108433,1866948.108063,1.923196,0x1AB,0.0,184.324,0,184.872,1,184.767,63.7,0.063,0.0,185.041,0.0,185.041,0.0,185.041,0.0,185.041
1778594384.416781,1866948.108489,1866948.108065,1.923253,0x130,0.0,184.380,0,0.000,1,184.823,63.7,0.120,0.0,185.097,0.0,185.097,0.0,185.097,0.0,185.097
1778594384.416833,1866948.108541,1866948.108067,1.923304,0x158,0.0,184.432,0,0.052,1,184.875,63.7,0.171,0.0,185.149,0.0,185.149,0.0,185.149,0.0,185.149
1778594384.416888,1866948.108596,1866948.108069,1.923359,0x17C,0.0,184.487,0,0.107,1,0.000,63.7,0.226,0.0,185.204,0.0,185.204,0.0,185.204,0.0,185.204
1778594384.416961,1866948.108669,1866948.108071,1.923432,0x191,0.0,184.560,0,0.180,1,0.073,63.7,0.299,0.0,185.277,0.0,185.277,0.0,185.277,0.0,185.277
1778594384.417035,1866948.108743,1866948.108072,1.923506,0x39,0.0,184.634,0,0.254,1,0.147,63.7,0.373,0.0,185.351,0.0,185.351,0.0,185.351,0.0,185.351
1778594384.417059,1866948.108767,1866948.108074,1.923531,0x1FB,0.0,184.658,0,0.278,1,0.171,63.7,0.398,0.0,185.376,0.0,185.376,0.0,185.376,0.0,185.376
1778594384.417085,1866948.108794,1866948.108076,1.923557,0x1A6,0.0,184.685,0,0.304,1,0.197,63.7,0.424,0.0,185.402,0.0,185.402,0.0,185.402,0.0,185.402
1778594384.417123,1866948.108831,1866948.108078,1.923594,0x1A4,0.0,184.722,0,0.342,1,0.235,63.7,0.461,0.0,185.439,0.0,185.439,0.0,185.439,0.0,185.439
1778594384.417182,1866948.108890,1866948.108080,1.923654,0x1B0,0.0,184.781,0,0.401,1,0.294,63.7,0.521,0.0,185.499,0.0,185.499,0.0,185.499,0.0,185.499
1778594384.417234,1866948.108943,1866948.108081,1.923706,0x1D0,0.0,184.834,0,0.453,1,0.346,63.7,0.573,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594384.417294,1866948.109002,1866948.108083,1.923765,0x1EA,0.0,184.893,0,0.513,1,0.406,63.7,0.632,0.0,0.060,0.0,0.060,0.0,0.060,0.0,0.060
1778594384.417339,1866948.109047,1866948.108084,1.923811,0x1AC,0.0,184.938,0,0.558,1,0.451,63.7,0.677,0.0,0.105,0.0,0.105,0.0,0.105,0.0,0.105
1778594384.417399,1866948.109107,1866948.108091,1.923871,0x1DC,0.0,184.998,0,0.618,1,0.511,63.7,0.738,0.0,0.165,0.0,0.165,0.0,0.165,0.0,0.165
1778594384.417423,1866948.109131,1866948.108093,1.923895,0x1ED,0.0,185.022,0,0.642,1,0.535,63.7,0.762,0.0,0.189,0.0,0.189,0.0,0.189,0.0,0.189
1778594384.417518,1866948.109226,1866948.108108,1.923989,0x221,0.0,185.117,0,0.736,1,0.630,63.7,0.856,0.0,0.283,0.0,0.283,0.0,0.283,0.0,0.283
1778594384.417543,1866948.109251,1866948.108109,1.924014,0x294,0.0,185.142,0,0.762,1,0.655,63.7,0.881,0.0,0.308,0.0,0.308,0.0,0.308,0.0,0.308
1778594384.417576,1866948.109284,1866948.108110,1.924047,0x295,0.0,185.175,0,0.795,1,0.688,63.7,0.914,0.0,0.342,0.0,0.342,0.0,0.342,0.0,0.342
1778594384.417600,1866948.109309,1866948.108111,1.924072,0x309,0.0,0.000,0,0.819,1,0.712,63.7,0.939,0.0,0.366,0.0,0.366,0.0,0.366,0.0,0.366
1778594384.417663,1866948.109372,1866948.108113,1.924135,0x372,0.0,0.063,0,0.882,1,0.775,63.7,1.002,0.0,0.429,0.0,0.429,0.0,0.429,0.0,0.429
